title,abstract,keywords
Enhanced Dynamic Deep Q-Network for Federated Learning scheduling policies on IoT devices using explanation-driven trust,"Recent advancements in Internet of Things (IoT) and edge computing have led to rapid growth in the number of IoT devices generating extensive volumes of data at the network edge. Efficiently scheduling tasks on these devices, particularly under strict latency constraints in federated learning (FL) environments, poses substantial challenges. In this paper, we propose a novel trust-energy-aware scheduling framework specifically designed for latency-constrained federated edge computing scenarios. Our innovative strategy integrates Dynamic Deep Q-Network (Dynamic-DQN) reinforcement learning with Local Interpretable Model-agnostic Explanations (LIME), enabling dynamic, real-time assessment of device trustworthiness with interpretability and transparency. This combined approach allows the framework to intelligently allocate tasks to IoT devices, explicitly optimizing for reduced latency, improved energy efficiency, and enhanced system reliability. Extensive experimental evaluations confirm that our proposed method substantially outperforms conventional reinforcement learning and heuristic scheduling algorithms, demonstrating significant reductions in latency, superior energy management, and improved scalability. These results underscore the robustness and practical effectiveness of our framework in addressing critical FL challenges.","Internet of Things (IoT), Edge computing, Federated learning (FL), Trust, Task scheduling, Dynamic Deep Q-Network (Dynamic-DQN), Local Interpretable Model-agnostic Explanations (LIME)"
Self-proximity in augmented reality enhances consumer’s responses to green products through anticipated warm glow,"Encouraging online green purchasing requires overcoming the abstract nature of e-commerce and making the environmental benefits of green products more tangible. Augmented reality (AR) is a promising tool that allows consumers to try on green products virtually, fostering self-proximity—the perception that the augmented self-representation is close to oneself. We explore how and under what conditions AR-enabled self-proximity enhances consumer responses to green products. We find that AR-enabled self-proximity enhances the personal relevance of green products, heightens the anticipated warm glow, and improves consumer responses to green products. AR is particularly effective in promoting green purchasing because it heightens anticipated warm glow, which in turn leads to higher purchase intentions for green products than for generic ones. We highlight the need to carefully design AR experiences that emphasize self-relevance and intrinsic rewards to maximize impact, offer practical recommendations, and suggest avenues for future research in this growing area of study.","Green product, Augmented reality, Anticipated warm glow, E-commerce, Sustainability, Construal-level theory"
Dynamic digital capabilities and supply chain resilience: The role of government effectiveness,"Organizations in recent times are increasingly investing in building supply chain resilience following disruptions due to natural disasters, geo-political crises, and pandemics. A lack of government support has exacerbated the disruption to supply chains in some regions of the world. The positive influence of digitalization on social inclusion, government accountability, and creating a more open environment is well understood. Despite this, different countries have shown varying degrees of digital responsiveness during the pandemic as they attempted to deal with the effects of various COVID strains. The influence of government policies on the supply chain has not been examined in the literature so far and, hence, to address this research gap, we examine the interaction effect of government support effectiveness i.e., tax credits, interest deferral, digital investment, soft loans on dynamic capabilities i.e., digital adaptabilities and digital agilities and on supply chain resilience, using a multi-method approach. To understand how digital adaptability and agility improve supply chain resilience, we conducted 13 semi-structured interviews. Additionally, we pretested our measurement instrument using qualitative semi-structured interviews to validate our hypothesized relationships. We collected data at a specific point of time using a survey-based instrument (N = 203) to address our research questions. Based on data analyses of both the qualitative and survey-based data, our findings indicate that digital adaptability is an important driver of digital agility. Furthermore, the results indicate that government effectiveness is crucial to enhancing supply chain resilience by enhancing digital adaptability and agility. Our research makes some useful contributions to the dynamic capability view by enhancing theoretical understanding, of the role of government in building digital capabilities in uncertain times, to improve supply chain resilience. It also bridges the research gaps between macro and micro perspectives, as identified by management scholars. Lastly, we noted the weaknesses and limitations in the study and therefore we have offered multiple research directions forward, that could help researchers to further develop our current work.","Digital agility, Digital adaptability, Dynamic capability, Government effectiveness, Supply chain resilience"
"Decentralized project delivery on the crypto commons: Conceptualization, governance mechanisms, and future research directions","This paper presents a first conceptualization for decentralized project delivery through the combination of blockchain technology and common pool resource governance theory, also known as the ”crypto commons”. While previous literature on project delivery models identifies the use of decentralized governance, there is not yet a holistic conceptualization nor a specific overview of governance applications that can be applied. To develop the concept, we use a literature review to synthesize fourteen blockchain governance mechanisms useful for managing the crypto-commons. Subsequently, we use systematic combining to identify twenty-two specific applications for decentralized project delivery in the construction industry, one of the largest project-based industries. Each application is briefly reviewed, and examples of their relevance to realize decentralized project delivery models are provided. We discuss the potential for novel forms of project delivery, but also the need for future research on the applications, as well as on the system level implications, the system design challenges, and the implementation barriers in the specific context of the construction industry. Overall, the concepts and mechanisms presented provide a theoretical foundation upon which future researchers can use to design novel decentralized project delivery models.","Blockchain, Commons, Common pool resources, Integrated project delivery, Collaborative project delivery, Smart contracts, DAO"
Leveraging on cultural and creative industries to foster social innovation: A bibliometric analysis,"This study investigated the interplay between community-based cultural initiatives conducted by Cultural and Creative Industries (CCIs) and social innovation. Selecting peer-reviewed open-access articles that focus on the intersection of culture and innovation was the first step in our systematic literature review. Our analysis focused on the 76 most cited papers that included the keywords ‘community-led local development’, ‘social innovation’, and ‘cultural and creative industries’. The literature review revealed that CCIs can significantly promote social innovation through cultural engagement, particularly when they collaborate with various stakeholders. However, researchers differ in their emphasis on the nature of collaboration. Some argue that partnerships with businesses or academic institutions are essential for creating ‘heterogeneous sources of knowledge’ (HSK). Others contend that collaboration between government entities and local authorities is vital for fostering regional and local development. The third perspective introduces the notion of ‘entrepreneurial co-creation’, suggesting that CCIs work alongside stakeholders with technical and managerial expertise. Finally, there is a consensus that CCIs need to acquire new leadership skills and competencies to ensure sustainability and resilience. By synthesising these four perspectives, this study offers a comprehensive framework that positions CCIs at the core of a broader economic, territorial, managerial, and political context.","Social innovation, Culture, Cultural and creative industries, Participation, People-led"
Embracing entrepreneurship in the creator economy: The rise of creatrepreneurs,"The creator economy has led to profound transformations in the way that individuals—content creators—produce and deliver digital content, how they create and appropriate value from such content, and how they grow careers in venturing such content creation. However, despite the industry’s economic significance, the conceptualization of content creators as entrepreneurs remains underexplored. This paper aims to bridge this gap by exploring creators from an entrepreneurial perspective along a creatrepreneur model. Based on an extensive review of academic research, industry reports, as well as eight expert interviews with diverse stakeholders within the creator economy ecosystem, the article defines the scope of creators’ entrepreneurial activities, offers a taxonomy of creator venture models, and develops a framework of key drivers of entrepreneurial success within the creator economy, encompassing both environmental and individual success factors. Building on this conceptualization, this paper further identifies potential avenues for future research in the creator economy, focusing on entrepreneurial strategies in building creator ventures and evaluating their key success factors, and concludes by highlighting empirical challenges in exploring these directions.","Creator economy, Content creators, Influencers, Entrepreneurship, Startups, New ventures, Digital ventures"
Development of a Mechanical Maintenance Training Simulator in OpenSimulator for F-16 Aircraft Engines,"Mechanical maintenance of F-16 engines is carried out as a team effort involving 3 to 4 skilled engine technicians. This paper presents the development of a mechanical maintenance simulator for their training. This simulator aims to enable technician training to be enhanced with cooperation and context prior to the training phase with actual physical engines. We describe the requirements that were identified with the Portuguese Air Force, the overall software architecture of the system, the current stage of the prototype, and the outcomes of the first field tests with users.","Virtual worlds, OpenSimulator, Virtual learning, Cooperation, Task coordination, Aircraft engine maintenance"
Asian diversity in human immune cells,"Summary The relationships of human diversity with biomedical phenotypes are pervasive yet remain understudied, particularly in a single-cell genomics context. Here, we present the Asian Immune Diversity Atlas (AIDA), a multi-national single-cell RNA sequencing (scRNA-seq) healthy reference atlas of human immune cells. AIDA comprises 1,265,624 circulating immune cells from 619 donors, spanning 7 population groups across 5 Asian countries, and 6 controls. Though population groups are frequently compared at the continental level, we found that sub-continental diversity, age, and sex pervasively impacted cellular and molecular properties of immune cells. These included differential abundance of cell neighborhoods as well as cell populations and genes relevant to disease risk, pathogenesis, and diagnostics. We discovered functional genetic variants influencing cell-type-specific gene expression, which were under-represented in non-Asian populations, and helped contextualize disease-associated variants. AIDA enables analyses of multi-ancestry disease datasets and facilitates the development of precision medicine efforts in Asia and beyond.","genomics, genetics, single-cell RNA sequencing, human diversity, sub-continental diversity, genetic diversity, immune cells, healthy baseline, eQTL, precision medicine"
"Evolution of artificial intelligence research in Technological Forecasting and Social Change: Research topics, trends, and future directions","Artificial intelligence (AI) is a set of rapidly expanding disruptive technologies that are radically transforming various aspects related to people, business, society, and the environment. With the proliferation of digital computing devices and the emergence of big data, AI is increasingly offering significant opportunities for society and business organizations. The growing interest of scholars and practitioners in AI has resulted in the diversity of research topics explored in bulks of scholarly literature published in leading research outlets. This study aims to map the intellectual structure and evolution of the conceptual structure of overall AI research published in Technological Forecasting and Social Change (TF&SC). This study uses machine learning-based structural topic modeling (STM) to extract, report, and visualize the latent topics from the AI research literature. Further, the disciplinary patterns in the intellectual structure of AI research are examined with the additional objective of assessing the disciplinary impact of AI. The results of the topic modeling reveal eight key topics, out of which the topics concerning healthcare, circular economy and sustainable supply chain, adoption of AI by consumers, and AI for decision-making are showing a rising trend over the years. AI research has a significant influence on disciplines such as business, management, and accounting, social science, engineering, computer science, and mathematics. The study provides an insightful agenda for the future based on evidence-based research directions that would benefit future AI scholars to identify contemporary research issues and develop impactful research to solve complex societal problems.","Artificial intelligence, AI, Big data analytics, Machine learning, Topic modeling, Structural topic modeling, Research agenda"
The Tong Test: Evaluating Artificial General Intelligence Through Dynamic Embodied Physical and Social Interactions,"The release of the generative pre-trained transformer (GPT) series has brought artificial general intelligence (AGI) to the forefront of the artificial intelligence (AI) field once again. However, the questions of how to define and evaluate AGI remain unclear. This perspective article proposes that the evaluation of AGI should be rooted in dynamic embodied physical and social interactions (DEPSI). More specifically, we propose five critical characteristics to be considered as AGI benchmarks and suggest the Tong test as an AGI evaluation system. The Tong test describes a value- and ability-oriented testing system that delineates five levels of AGI milestones through a virtual environment with DEPSI, allowing for infinite task generation. We contrast the Tong test with classical AI testing systems in terms of various aspects and propose a systematic evaluation system to promote standardized, quantitative, and objective benchmarks and evaluation of AGI.","Artificial general intelligence, Artificial intelligence benchmark, Artificial intelligence evaluation, Embodied artificial intelligence, Value alignment, Turing test, Causality"
A spatiotemporal intelligent framework and experimental platform for urban digital twins,"Backgrounds This work emphasizes the current research status of the urban Digital Twins to establish an intelligent spatiotemporal framework. A Geospatial Artificial Intelligent (GeoAI) system is developed based on the Geographic Information System and Artificial Intelligence. It integrates multi-video technology and Virtual City in urban Digital Twins. Methods Besides, an improved small object detection model is proposed: YOLOv5-Pyramid, and Siamese network video tracking models, namely MPSiam and FSSiamese, are established. Finally, an experimental platform is built to verify the georeferencing correction scheme of video images. Result The Multiply-Accumulate value of MPSiam is 0.5B, and that of ResNet50-Siam is 4.5B. Besides, the model is compressed by 4.8 times. The inference speed has increased by 3.3 times, reaching 83 Frames Per Second. 3% of the Average Expectation Overlap is lost. Therefore, the urban Digital Twins-oriented GeoAI framework established here has excellent performance for video georeferencing and target detection problems.","Spatiotemporal intelligence, Urban digital twins, Geographic information system, Artificial intelligence, Small target detection"
A thermosensitive smart robotic self-powered sensor for material identification,"Summary In robotics and AI-based systems, there is a demand for sensors with efficient and targeted multifunctionalities. The emergence of triboelectric sensors presents avenues to meet these demands. This study introduces an approach by integrating smart thermosensitive triboelectric nanosensors into a robotic platform, which facilitates material recognition through the contact electrification process. Equipped with self-powered tactile awareness, the robotic fingers provide accurate material identification through the “touch and sense” mechanism. The sensor features micropyramidal structures in Ecoflex-based encapsulation layers, with NaCl solution as the electrolyte conductor. This configuration enhances stretchability and sustains sensitivity. Moreover, due to the multifunctional sensing capability of the self-powered thermosensitive sensors, this can be utilized in bionic prosthesis systems as receptors. The integration of robotics with self-powered thermosensitive sensors can be employed as cost-effective automated sensing, aiding material identification.","triboelectric, material identification, thermosensitive, robotic hand, automated temperature sensing, self-powered sensor, smart robotic sensor, work function, machine learning, internet of things, tactile sensing, triboelectric series"
"Media, interactive audiences, and the virtual. Next generation narratives","New Techno Humanities targets the creative aspect of the humanities still to be fully recognized in the established classification and methodology of disciplines. This article embraces the practical extension of the latest scientific and technological methods that are starting to emerge within what is increasingly being called the Fourth Industrial Revolution. As a launching pad for this special edition of this new journal, our article maps a forum for transdisciplinary discussion and in-depth analysis on the nature and development of humanities, as well as the latter‘s interface with other disciplines, as they are being shaped by new technologies, new analytical languages, new software and new creative and analytical participatory paradigms. This article provides an overview of the volume as a whole.","Virtual reality, 4th Industrial revolution, Video gaming, Immersive technologies"
Public libraries as a partner in digital innovation project: Designing a virtual reality experience to support digital literacy,"We introduce a project titled as Our Shared Virtual World which aims at increasing public libraries’ capability to provide knowledge on digital technology to general public. The practical goal of the project has been to produce a functional prototype of a virtual reality (VR) application that could be utilized freely in all the public libraries in Finland. In many countries worldwide, libraries’ role is expanding from providers of traditional books to providers of information technologies and related new forms of literacy, and this development provides the broader backdrop for the project. The contribution of the article is two-fold: First, we describe how an immersive VR application can be collaboratively developed within this specific research context, namely within a network of public libraries, and introduce the tangible outcome of the project, the VR application called Forest Elf. Secondly, we scrutinize how results of such a design work can be sustained over time: through participatory design (PD), we aimed at creating conditions which would enable public libraries to continue developing and using the artefact also after the project. We provide insights on how to tackle the challenge of research prototypes ending up being abandoned, and what factors in the context of library partnership support or hamper sustainable digital innovation — digital innovation that is inclusive and equitable but also has a long-lasting impact.","Public libraries, Participatory design, Virtual reality, Digital literacy, Digital social innovation, Research-through-design"
"Transformative marketing in the new normal: A novel practice-scholarly integrative review of business-to-business marketing mix challenges, opportunities, and solutions","Transformative marketing has been heralded as the future of marketing. While the initial catalyst for transformative marketing was the desire of customers for more meaningful engagement, the global impact of great crises (or mega disruptions) has accelerated the evolution of transformative marketing. With a focus on business-to-business (B2B) marketing, this article aims to offer transformative marketing insights to support B2B marketers in preparing for, navigating in, and recovering from great crises using the great lockdown that transpired during the coronavirus disease 2019 (COVID-19) pandemic as a case. To do so, this article employs the marketing mix as an organizing framework and performs an integrative review of practice and scholarly articles relating to B2B marketing and COVID-19. In doing so, this article delivers a seminal integrative review that is informed by both practice and scholarly sources in B2B marketing, thereby establishing its methodological novelty and value. More importantly, this article highlights “what” is necessary and “how” B2B marketers can (re)configure the product, price, place, promotion, people, process, and physical evidence elements of their marketing activities to steer their B2B marketing operations toward success in a world where global crises are a commonplace. Therefore, this article contributes in two major ways: the first from a theoretical perspective, by extending the theoretical generalizability of transformative marketing, and the second from a managerial standpoint, by shedding light on practitioner issues and offering practical suggestions for B2B marketers to prepare for, navigate in, and recover from great crises in the new normal.","Business-to-business, B2B, Coronavirus, COVID-19, Crisis, Great crises, Disruption, Mega disruption, Lockdown, Integrative review, Marketing mix, New normal, Practice, Scholarly, Transformative marketing"
Classification of human-written and AI-generated sentences using a hybrid CNN-GRU model optimized by the spotted hyena algorithm,"The rapid advancement of artificial intelligence (AI) in generating human-like text poses significant challenges in distinguishing between human-written and AI-generated content. Recent advancements in natural language generation have significantly enhanced the quality and variety of AI-generated text, making it almost indistinguishable from human-written content. ChatGPT, a popular AI model, belongs to the generative pre-trained transformer family. While human content is created with a clear intent to convey meaning, AI-generated text aims to replicate human-like language. Classifying human-written and AI-generated sentences is crucial for addressing issues like fake news, plagiarism, and spamming. AI text often follows repetitive patterns, while human writing is more creative and original, making detection significant for combating misinformation. Therefore, this study proposes to classify human-written and AI-generated sentences using a hybrid CNN-GRU model optimized by the Spotted Hyena Algorithm (CHWAIG-DLSHO) approach. The approach involves preprocessing text data through tokenization, lemmatization, and data splitting, followed by word embedding using Latent Dirichlet Allocation (LDA). A hybrid convolutional neural network (CNN) and gated recurrent unit (GRU) model is employed for sentence classification. The spotted hyena optimizer (SHO) model is utilized to fine-tune the hyperparameters of the CNN-GRU model, enhancing its performance. The analysis of the CHWAIG-DLSHO method takes place utilizing AI vs. human text dataset. The performance validation of the CHWAIG-DLSHO method portrayed a superior accuracy value of 99.17 % over existing techniques.","Latent Dirichlet allocation, Spotted hyena optimizer, ChatGPT, Human-generated text, Artificial intelligence"
Circular economy solutions for net-zero carbon in China's construction sector: A strategic evaluation,"China's pledge to achieve carbon neutrality by 2060 and peak CO2 emissions by 2030 necessitates transformative approaches in high-emission sectors, particularly construction. Therefore, this study aims to examine the role of Circular Economy Practices CEPs in decarbonizing the Chinese construction industry by identifying and prioritizing the most impactful strategies. To achieve this, the Fuzzy Delphi Method FDM was adopted to systematically refine and validate the set of relevant CEPs based on expert consensus, ensuring the inclusion of the most significant CEPs. Subsequently, the Decision-Making Trial and Evaluation Laboratory DEMATEL method was used to determine the causal relationships and influence levels among these CEPs, enabling the identification of key drivers for carbon reduction. Results show that supply chain optimization CEP20, adaptive reuse of materials CEP18, and bio-based materials CEP17 emerged as the most influential CEPs for reducing the industry's carbon footprint. Further, sensitivity analysis validated these findings' robustness, ensuring their practical application reliability. The study provides actionable insights for managers and industry stakeholders by highlighting the need for integrating CEPs into operational strategies. For example, optimizing the supply chain CEP20 can enhance material efficiency while adopting bio-based materials CEP17 encourages sustainable procurement policies. Policymakers are encouraged to develop incentives and regulatory frameworks that facilitate these transitions. By offering a structured framework, the results guide decision-makers in achieving tangible progress toward China's carbon neutrality goals, fostering both environmental sustainability and competitive advantage in the construction sector.","Circular economy practices, Decarbonization, Construction industry, FDM-DEMATEL, Emerging countries, Sensitivity analysis"
"Past, present, and future of customer engagement","Customer engagement (CE) is a marketing concept that emerged after the new millennium. Despite flourishing interest on CE among marketing academics and professionals, no review, to date, has provided a comprehensive overview of the past, present, and future trends of CE. Instead, past reviews on CE are often limited to conceptual (e.g., construct) or contextual (e.g., hospitality and tourism) insights derived using traditional review methods (e.g., descriptive) with a relatively modest review sample (e.g., tens to low hundreds), which provide a limited understanding of the field in its entirety. To address this gap, this review conducted a combination of bibliometric and thematic analyses on 861 CE articles published in 377 Scopus-indexed journals between 2006 and 2020. As a result, this review reveals the major trends in article, author, country, and journal performance, as well as the past, present, and future thematic trends of CE research, and thus, provides a one stop, state-of-the-art overview of CE that marketing scholars can rely on to position and design future CE research.","Customer engagement, Bibliometric analysis, Thematic analysis, Review, Agenda"
Conceptualising dark events: A new framework,"Dark events are organised events linked to death, disaster and suffering, and this conceptual study provides a new framework that can be used in their analysis. The framework has been developed through a theoretical synthesis of concepts from the domain theory of thanatology, and the method theories of dark tourism, dark leisure and collective memory. Six concepts of value for research into dark events are identified: commercialisation; approaches; public sphere; deviant behaviour; experiences; presence of death. The conceptual framework establishes a coherent conceptual footing for dark event research, and highlights links to established theories and methods that can be of value to future researchers in this novel area. Finally, we present an agenda for future research into dark events.","Dark events, Dark tourism, Dark leisure, Collective memory, Thanatology"
"Human-level artificial general intelligence and the possibility of a technological singularity: A reaction to Ray Kurzweil's The Singularity Is Near, and McDermott's critique of Kurzweil","An analysis of Ray Kurzweil's recent book The Singularity Is Near is given, along with Drew McDermott's recent critique. The conclusion is that Kurzweil does an excellent job of fleshing out one particular plausible scenario regarding the future of AI, in which human-level AI first arrives via human-brain emulation. McDermott's arguments against the notion of Singularity via iteratively self-improving AI, as described by Kurzweil, are considered and found wanting. However, it is pointed out that the scenario focused on by Kurzweil is not the only plausible one; and an alternative is discussed, in which human-level AI arrives first via non-human-like AI's operating virtual worlds.","Strong AI, AGI, Self-modifying software, Singularity virtual worlds, Language acquisition"
Advances in problematic usage of the internet research – A narrative review by experts from the European network for problematic usage of the internet,"Global concern about problematic usage of the internet (PUI), and its public health and societal costs, continues to grow, sharpened in focus under the privations of the COVID-19 pandemic. This narrative review reports the expert opinions of members of the largest international network of researchers on PUI in the framework of the European Cooperation in Science and Technology (COST) Action (CA 16207), on the scientific progress made and the critical knowledge gaps remaining to be filled as the term of the Action reaches its conclusion. A key advance has been achieving consensus on the clinical definition of various forms of PUI. Based on the overarching public health principles of protecting individuals and the public from harm and promoting the highest attainable standard of health, the World Health Organisation has introduced several new structured diagnoses into the ICD-11, including gambling disorder, gaming disorder, compulsive sexual behaviour disorder, and other unspecified or specified disorders due to addictive behaviours, alongside naming online activity as a diagnostic specifier. These definitions provide for the first time a sound platform for developing systematic networked research into various forms of PUI at global scale. Progress has also been made in areas such as refining and simplifying some of the available assessment instruments, clarifying the underpinning brain-based and social determinants, and building more empirically based etiological models, as a basis for therapeutic intervention, alongside public engagement initiatives. However, important gaps in our knowledge remain to be tackled. Principal among these include a better understanding of the course and evolution of the PUI-related problems, across different age groups, genders and other specific vulnerable groups, reliable methods for early identification of individuals at risk (before PUI becomes disordered), efficacious preventative and therapeutic interventions and ethical health and social policy changes that adequately safeguard human digital rights. The paper concludes with recommendations for achievable research goals, based on longitudinal analysis of a large multinational cohort co-designed with public stakeholders.","Problematic usage of the Internet, Behavioral addiction, Gaming disorder, Covid-19 pandemic, Impulsive, Compulsive, Patient and public involvement (PPI)"
Istanbul Gezi Park Resistance Movement as Public Engagement in the Making of Place,"Turkey has proved to be one of the fast developing countries until the end of 2013. The new intense construction activity was called “urban transformation”, for a better environment by the government, and aimed to replace the buildings that were unable to sustain earthquakes. As the transformation executed, it turned out that the buildings were functioned for excessive profit. This paper will focus on this issue in two phases. First phase exposes and spots the problems within the city of Istanbul, where author lives and documents the city as a professional photographer and artist. The second phase is an exploration on how public engagement is introduced the place-making in Istanbul. The recent Gezi Park Resistance that took place in Istanbul reflected a case of participatory, collaborative policy/place-making efforts that were able to call for people motivation to shape their lives and cities.","Urban transformation, Collective placemaking, Gezi Park movement, Public engagement"
Redefining boundaries in innovation and knowledge domains: Investigating the impact of generative artificial intelligence on copyright and intellectual property rights,"The rapid integration of generative AI (GenAI) into industries and society has prompted a re-evaluation of copyright and intellectual property rights (IPR) frameworks. GenAI's ability to produce original content using data from human-created sources raises critical ethical and legal concerns. Current copyright and IPR frameworks, designed around human authorship, are insufficient to address these challenges. This study, using a multi-perspective approach, explores GenAI's disruptive potential in replicating or transforming copyrighted materials, challenging established IPR norms. Findings highlight gaps in legislation and the opacity of GenAI platforms. To address these issues, this study presents a Dynamic Ethical Framework linked to a future global fair use policy, aiming to guide responsible GenAI development and use. By incorporating insights from domain experts, this study contextualizes emerging challenges and potential solutions within broader societal and technological trends. That said, this study calls for international collaboration and further research to reform IPR related laws and frameworks, ensuring they remain relevant and equitable in a GenAI-driven era.","ChatGPT, Generative artificial intelligence, GenAI, Generative scholar, Innovation, Intellectual property (IP) Risks, Large language models (LLMs), Misuse case analysis, Personality rights"
The Authenticity-anxiety Paradox: The Quest for Authentic Second Language Communication and Reduced Foreign Language Anxiety in Virtual Environments,"In this amplification of an earlier comparative study into technical and foreign language anxiety in a virtual environment and the traditional classroom, the authenticity of the virtual environment and of the communicative interaction that occurs within that environment stand out as a significant factors associated with reduced foreign language anxiety. Students’ feelings about the authenticity of typed text-chat and of communication with their non-player character interlocutors in the virtual environment in comparison to real world communication is highly related to the foreign language anxiety they experience: the more similar they perceive these two contexts, the more likely they are to transfer feelings of anxiety related to speaking a foreign language to the virtual environment, even though perceived similarities between the real and virtual world were found to lead to greater engagement in learning in the virtual environment.","Foreign language anxiety, second language communication, virtual environments"
Social connectedness in spatial audio calling contexts,"People often use audio-only communication to connect with others. Spatialization of audio has been previously found to improve immersion, presence, and social presence during conversations. We propose that spatial audio improves social connectedness between dyads. Participants engaged in three 8-min semi-structured conversations with an acquainted partner in three conditions: in-person communication, monaural audio communication, and spatial audio communication. Using Media Naturalness Theory as our theoretical framework, we found that the use of spatial audio benefited aspects of social connectedness. While in-person communication yielded the greatest social connectedness, spatial audio better facilitated social connectedness than traditional monaural communication. Spatial audio improved feelings of being physically in the same room and being on the same wavelength and produced more nonverbal behaviors associated with rapport building than monaural communication.","Social connectedness, Spatial audio, Media naturalness theory, Interpersonal communication"
Appetite for distraction? A systematic literature review on customer smartphone distraction,"In today’s society, the ubiquitous presence of personal smartphones has led to the phenomenon of, what we call, customer smartphone distraction (CSD). This paper introduces the concept of CSD, which occurs when an internet-connected smartphone competes for a customer’s attention during a consumption goal-oriented task or behavior. Based on a three-stage research process involving a systematic literature review and an expert opinion survey with a multi-disciplinary lens to better understand this phenomenon, we develop a conceptual framework underpinned by Cognitive – Affective Personality System (CAPS) Theory that incorporates the antecedents, contingency variables, and consequences of CSD. Our findings suggest that CSD is a complex phenomenon influenced by both environmental stimuli, such as audio and visual notifications, and internal psychological states, such as boredom and anxiety, which are interdependent factors that contribute to CSD. Interestingly, the absence of environmental stimuli alone may not reduce CSD. To deal with this issue, customers need to take responsibility for their consumption behavior, while businesses, society and policy makers can assist customers through better education and design of mobile device experiences. Overall, we highlight the need for a deeper understanding of CSD and its impact on customer behavior and well-being, and outline implications to assist researchers, practitioners, policy makers and society broadly to deal with CSD.","Distraction, Smartphone, Customer wellbeing, Systematic literature review"
Verify and trust: A multidimensional survey of zero-trust security in the age of IoT,"The zero-trust (ZT) model assumes that all users, devices, and network traffic should not considered as trusted until proven. The Zero-trust model emphasizes the importance of verifying and authenticating every user and device, and limiting access to resources based on the principle of least privilege. Under the principle of the zero-trust model, devices are granted access after they have been successfully presented with their authentication credentials and access rights based on different factors, such as user identity, device health, location, and behaviour. Access controls are then continuously evaluated and updated as user properties, locations and behaviour change. The zero-trust model can be applied in various domains (healthcare, manufacturing, financial services, government etc.) to provide a comprehensive approach to cybersecurity that helps organizations to reduce risk and protect critical assets. This paper aims to provide a comprehensive and in-depth analysis of the zero-trust model, its principles, and its applications, as well as to propose recommendations for organizations looking to adopt this approach. We explore the major components of the zero-trust framework and their integration across different practical domains. Finally, we provide insightful discussions on open research issues within the zero-trust model in terms of the security and privacy of users and devices. This paper should help researchers and practitioners understand the importance of a zero-trust framework and adopt the zero-trust model for effective security, privacy, and resilience of their networks.","Blockchain, Zero-trust architecture, Authentication and authorization, Policy-based authorization"
2024 Chinese guideline on the construction and application of medical blockchain#,"With the rapid advancement of digitalization and intelligence in the medical field, a plethora of cutting-edge technologies are gradually being applied to revolutionize healthcare. In the medical data security privacy protection and artificial intelligence encryption computing, blockchain stands out due to its inherent characteristics of traceability, tamper-proofing, and high credibility. Although blockchain technology has been applied in various industries, its application in the medical field needs more driving force, and its development needs to be standardized. This clinical practice guideline is developed following the World Health Organization's recommended process, adopting Grading of Recommendations Assessment, Development and Evaluation in assessing evidence quality. Considering the integration of blockchain and medical scenarios, we focus on the value and implementability of practical medical applications and provide the guidance on the construction and application of medical blockchain. This practice guideline includesd 10 potential medical application scenarios and usage frameworks. It is worth highlighting that electronic medical record sharing, drug and device anti-counterfeiting, medical digital intellectual property protection, and public health management are considered to be the most easily implemented and effective medical scenarios. The recommendations in this guideline were formulated based on the consideration of stakeholder values and preferences, resource utilization, feasibility, and acceptability, may have a profound impact on the construction of medical blockchain-related scenarios in China and internationally. Registration: Practice Guidance Registration for Transparency (PREPARE) website (http://www.guidelines-registry.cn) Registration No. PREPARE-2023CN637.","Medical blockchain, Big data, Clinical application, Guideline"
Improving cache-enabled D2D communications using actor–critic networks over licensed and unlicensed spectrum,"Cache-enabled Device-to-Device (D2D) communications is an effective way to improve data sharing. User Equipment (UE)-level caching holds the potential to reduce the data traffic burden on the core network. Licensed spectrum is utilized for D2D communications, but due to spectrum scarcity, exploring unlicensed spectrum is essential to enhance network capacity. In this paper, we propose caching at the UE-level and exploit both licensed and unlicensed spectrum for optimizing throughput. First, we propose a reinforcement learning-based data caching scheme leveraging an actor–critic network to improve cache-enabled D2D communications. Besides, licensed and unlicensed spectrum are devised for D2D communications considering interference from existing cellular and Wi-Fi users. A duty cycle-based unlicensed spectrum access algorithm is employed, guaranteeing the Signal-to-Interference and Noise Ratio (SINR) required by the users. The unlicensed spectrum is prone to data packets collisions. Therefore, Request-to-Send/Clear-to-Send (RTS/CTS) mechanism is utilized in conjunction with Carrier Sense Multiple Access with Collision Avoidance (CSMA/CA) to alleviate both the interference and packets collision problems of the unlicensed spectrum. Extensive simulations are performed to analyze the performance gain of our proposed scheme compared to the benchmarks under different network scenarios. The obtained results demonstrate that our proposed scheme possesses the potential to optimize network performance.","D2D, Unlicensed spectrum, Caching, Reinforcement learning, Actor–critic networks, Duty cycle"
