Title,Abstract,Keywords
A spatiotemporal intelligent framework and experimental platform for urban digital twins,"Backgrounds This work emphasizes the current research status of the urban Digital Twins to establish an intelligent spatiotemporal framework. A Geospatial Artificial Intelligent (GeoAI) system is developed based on the Geographic Information System and Artificial Intelligence. It integrates multi-video technology and Virtual City in urban Digital Twins. Methods Besides, an improved small object detection model is proposed: YOLOv5-Pyramid, and Siamese network video tracking models, namely MPSiam and FSSiamese, are established. Finally, an experimental platform is built to verify the georeferencing correction scheme of video images. Result The Multiply-Accumulate value of MPSiam is 0.5B, and that of ResNet50-Siam is 4.5B. Besides, the model is compressed by 4.8 times. The inference speed has increased by 3.3 times, reaching 83 Frames Per Second. 3% of the Average Expectation Overlap is lost. Therefore, the urban Digital Twins-oriented GeoAI framework established here has excellent performance for video georeferencing and target detection problems.","Spatiotemporal intelligence, Urban digital twins, Geographic information system, Artificial intelligence, Small target detection"
A thermosensitive smart robotic self-powered sensor for material identification,"Summary In robotics and AI-based systems, there is a demand for sensors with efficient and targeted multifunctionalities. The emergence of triboelectric sensors presents avenues to meet these demands. This study introduces an approach by integrating smart thermosensitive triboelectric nanosensors into a robotic platform, which facilitates material recognition through the contact electrification process. Equipped with self-powered tactile awareness, the robotic fingers provide accurate material identification through the “touch and sense” mechanism. The sensor features micropyramidal structures in Ecoflex-based encapsulation layers, with NaCl solution as the electrolyte conductor. This configuration enhances stretchability and sustains sensitivity. Moreover, due to the multifunctional sensing capability of the self-powered thermosensitive sensors, this can be utilized in bionic prosthesis systems as receptors. The integration of robotics with self-powered thermosensitive sensors can be employed as cost-effective automated sensing, aiding material identification.","triboelectric, material identification, thermosensitive, robotic hand, automated temperature sensing, self-powered sensor, smart robotic sensor, work function, machine learning, internet of things, tactile sensing, triboelectric series"
"Media, interactive audiences, and the virtual. Next generation narratives","New Techno Humanities targets the creative aspect of the humanities still to be fully recognized in the established classification and methodology of disciplines. This article embraces the practical extension of the latest scientific and technological methods that are starting to emerge within what is increasingly being called the Fourth Industrial Revolution. As a launching pad for this special edition of this new journal, our article maps a forum for transdisciplinary discussion and in-depth analysis on the nature and development of humanities, as well as the latter‘s interface with other disciplines, as they are being shaped by new technologies, new analytical languages, new software and new creative and analytical participatory paradigms. This article provides an overview of the volume as a whole.","Virtual reality, 4th Industrial revolution, Video gaming, Immersive technologies"
Public libraries as a partner in digital innovation project: Designing a virtual reality experience to support digital literacy,"We introduce a project titled as Our Shared Virtual World which aims at increasing public libraries’ capability to provide knowledge on digital technology to general public. The practical goal of the project has been to produce a functional prototype of a virtual reality (VR) application that could be utilized freely in all the public libraries in Finland. In many countries worldwide, libraries’ role is expanding from providers of traditional books to providers of information technologies and related new forms of literacy, and this development provides the broader backdrop for the project. The contribution of the article is two-fold: First, we describe how an immersive VR application can be collaboratively developed within this specific research context, namely within a network of public libraries, and introduce the tangible outcome of the project, the VR application called Forest Elf. Secondly, we scrutinize how results of such a design work can be sustained over time: through participatory design (PD), we aimed at creating conditions which would enable public libraries to continue developing and using the artefact also after the project. We provide insights on how to tackle the challenge of research prototypes ending up being abandoned, and what factors in the context of library partnership support or hamper sustainable digital innovation — digital innovation that is inclusive and equitable but also has a long-lasting impact.","Public libraries, Participatory design, Virtual reality, Digital literacy, Digital social innovation, Research-through-design"
"Transformative marketing in the new normal: A novel practice-scholarly integrative review of business-to-business marketing mix challenges, opportunities, and solutions","Transformative marketing has been heralded as the future of marketing. While the initial catalyst for transformative marketing was the desire of customers for more meaningful engagement, the global impact of great crises (or mega disruptions) has accelerated the evolution of transformative marketing. With a focus on business-to-business (B2B) marketing, this article aims to offer transformative marketing insights to support B2B marketers in preparing for, navigating in, and recovering from great crises using the great lockdown that transpired during the coronavirus disease 2019 (COVID-19) pandemic as a case. To do so, this article employs the marketing mix as an organizing framework and performs an integrative review of practice and scholarly articles relating to B2B marketing and COVID-19. In doing so, this article delivers a seminal integrative review that is informed by both practice and scholarly sources in B2B marketing, thereby establishing its methodological novelty and value. More importantly, this article highlights “what” is necessary and “how” B2B marketers can (re)configure the product, price, place, promotion, people, process, and physical evidence elements of their marketing activities to steer their B2B marketing operations toward success in a world where global crises are a commonplace. Therefore, this article contributes in two major ways: the first from a theoretical perspective, by extending the theoretical generalizability of transformative marketing, and the second from a managerial standpoint, by shedding light on practitioner issues and offering practical suggestions for B2B marketers to prepare for, navigate in, and recover from great crises in the new normal.","Business-to-business, B2B, Coronavirus, COVID-19, Crisis, Great crises, Disruption, Mega disruption, Lockdown, Integrative review, Marketing mix, New normal, Practice, Scholarly, Transformative marketing"
Classification of human-written and AI-generated sentences using a hybrid CNN-GRU model optimized by the spotted hyena algorithm,"The rapid advancement of artificial intelligence (AI) in generating human-like text poses significant challenges in distinguishing between human-written and AI-generated content. Recent advancements in natural language generation have significantly enhanced the quality and variety of AI-generated text, making it almost indistinguishable from human-written content. ChatGPT, a popular AI model, belongs to the generative pre-trained transformer family. While human content is created with a clear intent to convey meaning, AI-generated text aims to replicate human-like language. Classifying human-written and AI-generated sentences is crucial for addressing issues like fake news, plagiarism, and spamming. AI text often follows repetitive patterns, while human writing is more creative and original, making detection significant for combating misinformation. Therefore, this study proposes to classify human-written and AI-generated sentences using a hybrid CNN-GRU model optimized by the Spotted Hyena Algorithm (CHWAIG-DLSHO) approach. The approach involves preprocessing text data through tokenization, lemmatization, and data splitting, followed by word embedding using Latent Dirichlet Allocation (LDA). A hybrid convolutional neural network (CNN) and gated recurrent unit (GRU) model is employed for sentence classification. The spotted hyena optimizer (SHO) model is utilized to fine-tune the hyperparameters of the CNN-GRU model, enhancing its performance. The analysis of the CHWAIG-DLSHO method takes place utilizing AI vs. human text dataset. The performance validation of the CHWAIG-DLSHO method portrayed a superior accuracy value of 99.17 % over existing techniques.","Latent Dirichlet allocation, Spotted hyena optimizer, ChatGPT, Human-generated text, Artificial intelligence"
Circular economy solutions for net-zero carbon in China's construction sector: A strategic evaluation,"China's pledge to achieve carbon neutrality by 2060 and peak CO2 emissions by 2030 necessitates transformative approaches in high-emission sectors, particularly construction. Therefore, this study aims to examine the role of Circular Economy Practices CEPs in decarbonizing the Chinese construction industry by identifying and prioritizing the most impactful strategies. To achieve this, the Fuzzy Delphi Method FDM was adopted to systematically refine and validate the set of relevant CEPs based on expert consensus, ensuring the inclusion of the most significant CEPs. Subsequently, the Decision-Making Trial and Evaluation Laboratory DEMATEL method was used to determine the causal relationships and influence levels among these CEPs, enabling the identification of key drivers for carbon reduction. Results show that supply chain optimization CEP20, adaptive reuse of materials CEP18, and bio-based materials CEP17 emerged as the most influential CEPs for reducing the industry's carbon footprint. Further, sensitivity analysis validated these findings' robustness, ensuring their practical application reliability. The study provides actionable insights for managers and industry stakeholders by highlighting the need for integrating CEPs into operational strategies. For example, optimizing the supply chain CEP20 can enhance material efficiency while adopting bio-based materials CEP17 encourages sustainable procurement policies. Policymakers are encouraged to develop incentives and regulatory frameworks that facilitate these transitions. By offering a structured framework, the results guide decision-makers in achieving tangible progress toward China's carbon neutrality goals, fostering both environmental sustainability and competitive advantage in the construction sector.","Circular economy practices, Decarbonization, Construction industry, FDM-DEMATEL, Emerging countries, Sensitivity analysis"
"Past, present, and future of customer engagement","Customer engagement (CE) is a marketing concept that emerged after the new millennium. Despite flourishing interest on CE among marketing academics and professionals, no review, to date, has provided a comprehensive overview of the past, present, and future trends of CE. Instead, past reviews on CE are often limited to conceptual (e.g., construct) or contextual (e.g., hospitality and tourism) insights derived using traditional review methods (e.g., descriptive) with a relatively modest review sample (e.g., tens to low hundreds), which provide a limited understanding of the field in its entirety. To address this gap, this review conducted a combination of bibliometric and thematic analyses on 861 CE articles published in 377 Scopus-indexed journals between 2006 and 2020. As a result, this review reveals the major trends in article, author, country, and journal performance, as well as the past, present, and future thematic trends of CE research, and thus, provides a one stop, state-of-the-art overview of CE that marketing scholars can rely on to position and design future CE research.","Customer engagement, Bibliometric analysis, Thematic analysis, Review, Agenda"
Conceptualising dark events: A new framework,"Dark events are organised events linked to death, disaster and suffering, and this conceptual study provides a new framework that can be used in their analysis. The framework has been developed through a theoretical synthesis of concepts from the domain theory of thanatology, and the method theories of dark tourism, dark leisure and collective memory. Six concepts of value for research into dark events are identified: commercialisation; approaches; public sphere; deviant behaviour; experiences; presence of death. The conceptual framework establishes a coherent conceptual footing for dark event research, and highlights links to established theories and methods that can be of value to future researchers in this novel area. Finally, we present an agenda for future research into dark events.","Dark events, Dark tourism, Dark leisure, Collective memory, Thanatology"
"Human-level artificial general intelligence and the possibility of a technological singularity: A reaction to Ray Kurzweil's The Singularity Is Near, and McDermott's critique of Kurzweil","An analysis of Ray Kurzweil's recent book The Singularity Is Near is given, along with Drew McDermott's recent critique. The conclusion is that Kurzweil does an excellent job of fleshing out one particular plausible scenario regarding the future of AI, in which human-level AI first arrives via human-brain emulation. McDermott's arguments against the notion of Singularity via iteratively self-improving AI, as described by Kurzweil, are considered and found wanting. However, it is pointed out that the scenario focused on by Kurzweil is not the only plausible one; and an alternative is discussed, in which human-level AI arrives first via non-human-like AI's operating virtual worlds.","Strong AI, AGI, Self-modifying software, Singularity virtual worlds, Language acquisition"
Advances in problematic usage of the internet research – A narrative review by experts from the European network for problematic usage of the internet,"Global concern about problematic usage of the internet (PUI), and its public health and societal costs, continues to grow, sharpened in focus under the privations of the COVID-19 pandemic. This narrative review reports the expert opinions of members of the largest international network of researchers on PUI in the framework of the European Cooperation in Science and Technology (COST) Action (CA 16207), on the scientific progress made and the critical knowledge gaps remaining to be filled as the term of the Action reaches its conclusion. A key advance has been achieving consensus on the clinical definition of various forms of PUI. Based on the overarching public health principles of protecting individuals and the public from harm and promoting the highest attainable standard of health, the World Health Organisation has introduced several new structured diagnoses into the ICD-11, including gambling disorder, gaming disorder, compulsive sexual behaviour disorder, and other unspecified or specified disorders due to addictive behaviours, alongside naming online activity as a diagnostic specifier. These definitions provide for the first time a sound platform for developing systematic networked research into various forms of PUI at global scale. Progress has also been made in areas such as refining and simplifying some of the available assessment instruments, clarifying the underpinning brain-based and social determinants, and building more empirically based etiological models, as a basis for therapeutic intervention, alongside public engagement initiatives. However, important gaps in our knowledge remain to be tackled. Principal among these include a better understanding of the course and evolution of the PUI-related problems, across different age groups, genders and other specific vulnerable groups, reliable methods for early identification of individuals at risk (before PUI becomes disordered), efficacious preventative and therapeutic interventions and ethical health and social policy changes that adequately safeguard human digital rights. The paper concludes with recommendations for achievable research goals, based on longitudinal analysis of a large multinational cohort co-designed with public stakeholders.","Problematic usage of the Internet, Behavioral addiction, Gaming disorder, Covid-19 pandemic, Impulsive, Compulsive, Patient and public involvement (PPI)"
Istanbul Gezi Park Resistance Movement as Public Engagement in the Making of Place,"Turkey has proved to be one of the fast developing countries until the end of 2013. The new intense construction activity was called “urban transformation”, for a better environment by the government, and aimed to replace the buildings that were unable to sustain earthquakes. As the transformation executed, it turned out that the buildings were functioned for excessive profit. This paper will focus on this issue in two phases. First phase exposes and spots the problems within the city of Istanbul, where author lives and documents the city as a professional photographer and artist. The second phase is an exploration on how public engagement is introduced the place-making in Istanbul. The recent Gezi Park Resistance that took place in Istanbul reflected a case of participatory, collaborative policy/place-making efforts that were able to call for people motivation to shape their lives and cities.","Urban transformation, Collective placemaking, Gezi Park movement, Public engagement"
Redefining boundaries in innovation and knowledge domains: Investigating the impact of generative artificial intelligence on copyright and intellectual property rights,"The rapid integration of generative AI (GenAI) into industries and society has prompted a re-evaluation of copyright and intellectual property rights (IPR) frameworks. GenAI's ability to produce original content using data from human-created sources raises critical ethical and legal concerns. Current copyright and IPR frameworks, designed around human authorship, are insufficient to address these challenges. This study, using a multi-perspective approach, explores GenAI's disruptive potential in replicating or transforming copyrighted materials, challenging established IPR norms. Findings highlight gaps in legislation and the opacity of GenAI platforms. To address these issues, this study presents a Dynamic Ethical Framework linked to a future global fair use policy, aiming to guide responsible GenAI development and use. By incorporating insights from domain experts, this study contextualizes emerging challenges and potential solutions within broader societal and technological trends. That said, this study calls for international collaboration and further research to reform IPR related laws and frameworks, ensuring they remain relevant and equitable in a GenAI-driven era.","ChatGPT, Generative artificial intelligence, GenAI, Generative scholar, Innovation, Intellectual property (IP) Risks, Large language models (LLMs), Misuse case analysis, Personality rights"
The Authenticity-anxiety Paradox: The Quest for Authentic Second Language Communication and Reduced Foreign Language Anxiety in Virtual Environments,"In this amplification of an earlier comparative study into technical and foreign language anxiety in a virtual environment and the traditional classroom, the authenticity of the virtual environment and of the communicative interaction that occurs within that environment stand out as a significant factors associated with reduced foreign language anxiety. Students’ feelings about the authenticity of typed text-chat and of communication with their non-player character interlocutors in the virtual environment in comparison to real world communication is highly related to the foreign language anxiety they experience: the more similar they perceive these two contexts, the more likely they are to transfer feelings of anxiety related to speaking a foreign language to the virtual environment, even though perceived similarities between the real and virtual world were found to lead to greater engagement in learning in the virtual environment.","Foreign language anxiety, second language communication, virtual environments"
Social connectedness in spatial audio calling contexts,"People often use audio-only communication to connect with others. Spatialization of audio has been previously found to improve immersion, presence, and social presence during conversations. We propose that spatial audio improves social connectedness between dyads. Participants engaged in three 8-min semi-structured conversations with an acquainted partner in three conditions: in-person communication, monaural audio communication, and spatial audio communication. Using Media Naturalness Theory as our theoretical framework, we found that the use of spatial audio benefited aspects of social connectedness. While in-person communication yielded the greatest social connectedness, spatial audio better facilitated social connectedness than traditional monaural communication. Spatial audio improved feelings of being physically in the same room and being on the same wavelength and produced more nonverbal behaviors associated with rapport building than monaural communication.","Social connectedness, Spatial audio, Media naturalness theory, Interpersonal communication"
Appetite for distraction? A systematic literature review on customer smartphone distraction,"In today’s society, the ubiquitous presence of personal smartphones has led to the phenomenon of, what we call, customer smartphone distraction (CSD). This paper introduces the concept of CSD, which occurs when an internet-connected smartphone competes for a customer’s attention during a consumption goal-oriented task or behavior. Based on a three-stage research process involving a systematic literature review and an expert opinion survey with a multi-disciplinary lens to better understand this phenomenon, we develop a conceptual framework underpinned by Cognitive – Affective Personality System (CAPS) Theory that incorporates the antecedents, contingency variables, and consequences of CSD. Our findings suggest that CSD is a complex phenomenon influenced by both environmental stimuli, such as audio and visual notifications, and internal psychological states, such as boredom and anxiety, which are interdependent factors that contribute to CSD. Interestingly, the absence of environmental stimuli alone may not reduce CSD. To deal with this issue, customers need to take responsibility for their consumption behavior, while businesses, society and policy makers can assist customers through better education and design of mobile device experiences. Overall, we highlight the need for a deeper understanding of CSD and its impact on customer behavior and well-being, and outline implications to assist researchers, practitioners, policy makers and society broadly to deal with CSD.","Distraction, Smartphone, Customer wellbeing, Systematic literature review"
Verify and trust: A multidimensional survey of zero-trust security in the age of IoT,"The zero-trust (ZT) model assumes that all users, devices, and network traffic should not considered as trusted until proven. The Zero-trust model emphasizes the importance of verifying and authenticating every user and device, and limiting access to resources based on the principle of least privilege. Under the principle of the zero-trust model, devices are granted access after they have been successfully presented with their authentication credentials and access rights based on different factors, such as user identity, device health, location, and behaviour. Access controls are then continuously evaluated and updated as user properties, locations and behaviour change. The zero-trust model can be applied in various domains (healthcare, manufacturing, financial services, government etc.) to provide a comprehensive approach to cybersecurity that helps organizations to reduce risk and protect critical assets. This paper aims to provide a comprehensive and in-depth analysis of the zero-trust model, its principles, and its applications, as well as to propose recommendations for organizations looking to adopt this approach. We explore the major components of the zero-trust framework and their integration across different practical domains. Finally, we provide insightful discussions on open research issues within the zero-trust model in terms of the security and privacy of users and devices. This paper should help researchers and practitioners understand the importance of a zero-trust framework and adopt the zero-trust model for effective security, privacy, and resilience of their networks.","Blockchain, Zero-trust architecture, Authentication and authorization, Policy-based authorization"
2024 Chinese guideline on the construction and application of medical blockchain#,"With the rapid advancement of digitalization and intelligence in the medical field, a plethora of cutting-edge technologies are gradually being applied to revolutionize healthcare. In the medical data security privacy protection and artificial intelligence encryption computing, blockchain stands out due to its inherent characteristics of traceability, tamper-proofing, and high credibility. Although blockchain technology has been applied in various industries, its application in the medical field needs more driving force, and its development needs to be standardized. This clinical practice guideline is developed following the World Health Organization's recommended process, adopting Grading of Recommendations Assessment, Development and Evaluation in assessing evidence quality. Considering the integration of blockchain and medical scenarios, we focus on the value and implementability of practical medical applications and provide the guidance on the construction and application of medical blockchain. This practice guideline includesd 10 potential medical application scenarios and usage frameworks. It is worth highlighting that electronic medical record sharing, drug and device anti-counterfeiting, medical digital intellectual property protection, and public health management are considered to be the most easily implemented and effective medical scenarios. The recommendations in this guideline were formulated based on the consideration of stakeholder values and preferences, resource utilization, feasibility, and acceptability, may have a profound impact on the construction of medical blockchain-related scenarios in China and internationally. Registration: Practice Guidance Registration for Transparency (PREPARE) website (http://www.guidelines-registry.cn) Registration No. PREPARE-2023CN637.","Medical blockchain, Big data, Clinical application, Guideline"
Improving cache-enabled D2D communications using actor–critic networks over licensed and unlicensed spectrum,"Cache-enabled Device-to-Device (D2D) communications is an effective way to improve data sharing. User Equipment (UE)-level caching holds the potential to reduce the data traffic burden on the core network. Licensed spectrum is utilized for D2D communications, but due to spectrum scarcity, exploring unlicensed spectrum is essential to enhance network capacity. In this paper, we propose caching at the UE-level and exploit both licensed and unlicensed spectrum for optimizing throughput. First, we propose a reinforcement learning-based data caching scheme leveraging an actor–critic network to improve cache-enabled D2D communications. Besides, licensed and unlicensed spectrum are devised for D2D communications considering interference from existing cellular and Wi-Fi users. A duty cycle-based unlicensed spectrum access algorithm is employed, guaranteeing the Signal-to-Interference and Noise Ratio (SINR) required by the users. The unlicensed spectrum is prone to data packets collisions. Therefore, Request-to-Send/Clear-to-Send (RTS/CTS) mechanism is utilized in conjunction with Carrier Sense Multiple Access with Collision Avoidance (CSMA/CA) to alleviate both the interference and packets collision problems of the unlicensed spectrum. Extensive simulations are performed to analyze the performance gain of our proposed scheme compared to the benchmarks under different network scenarios. The obtained results demonstrate that our proposed scheme possesses the potential to optimize network performance.","D2D, Unlicensed spectrum, Caching, Reinforcement learning, Actor–critic networks, Duty cycle"
A federated learning model with the whale optimization algorithm for renewable energy prediction,"Federated prediction models for energy prosumers create a global model by combining insights from local machine learning models trained on-site without centralizing the data. For time series energy data, this collaborative approach faces challenges due to the non-IID nature of the data, variations in generation patterns, the high number of model parameters, and convergence issues, leading to poor prediction accuracy. This paper introduces a novel federated learning model, FedWOA, which uses the whale optimization algorithm to determine optimal aggregation coefficients based on the local model weight vectors by pondering the updates considering the model performance and data dimensionality construct the global shared model. To handle the non-IID data the prosumers were clustered based on the similarity of their energy profiles using K-Means. FedWOA improves the prediction quality at the prosumer site, with a 16 % average reduction of the mean absolute error compared to FedAVG while demonstrating good convergence and reduced loss.","Federated learning, Whale optimization algorithm, Renewable energy prediction, Smart grid, LSTM neural network, K-Means clustering"
The Role of Trust as the Facilitator and Contingency Factor in the Adoption of Digital Healthcare Services: A Telemedicine Context,"This article revisits the effect of trust in digital healthcare services, specifically telemedicine, as a context of heightened privacy risks. It posits that trust in a telemedicine service provider causes potential users of the telemedicine service to have confidence in the service provider, and empowers them to take responsibility for their own service adoption decision. Drawing on both the unified theory of acceptance and use of the technology and the contingency theory, this article conceptualizes trust as a contingency factor (i.e., moderator) that alters the influence of the determinants of adoption decisions that have not been examined previously in the extant literature. Based on survey data from 483 consumers, the results suggest that trust in the service provider has a positive effect on the user’s intention to use a digital healthcare service (i.e., telemedicine). Moreover, it positively moderates (i.e., strengthens) the influence of performance expectancy, effort expectancy, social influence, and online privacy concerns, but negatively moderates (i.e., weakens) the effect of the facilitating conditions on this intention.","UTAUT, telemedicine, digital healthcare service, trust, online privacy concerns, technology acceptance"
A blockchain-based anonymous reporting system with no central authority: Architecture and protocol,"Blockchain technology has emerged as a compelling field of study over the past decade. Nevertheless, certain blockchain-based protocols, particularly those reliant on permissioned blockchains, continue to be under the governance of a central authority (CA). This central authority possesses extensive control capabilities, including the facilitation of user network access, as well as the establishment, connection, and revocation of users to and from the network. Consequently, the majority of policies within these protocols are centrally administered by a singular party. This paper introduces an architectural framework and a specific protocol denoted as the “Anonymous Reporting System with No Central Authority” (ARSnCA) on a public blockchain infrastructure. This design aims to mitigate the challenges posed by untrusted privileged insiders to the ARSnCA. It is hypothesized that this approach can enhance system reliability, fault tolerance, and foster trust among network members. To eliminate the central authority, a concept termed the virtual blockchain (VBC) is implemented as an embedded permissioned blockchain within a permissionless blockchain. Following the removal of the CA, the authorities previously held by the central authority are transferred to the members of the VBC. Comparative analysis and evaluation of the ARSnCA protocol demonstrate a performance advantage, with speeds that are 62% and 92% faster than reporting protocols based on ring signatures and other protocols included in the comparison.","Anonymous reporting system, Rping signature, Secret sharing, Virtual blockchain, Whistleblowing"
"Integration of traditional, transitioning & transformative digital technologies for value co-creation in B2B: A process model","The nuanced understanding of process that firms in the B2B setting undergo for VCC and the role different types of technologies play in that process is missing. We adopted a research design that comprised of four sequential phases to address this gap. In first phase, we conducted a systematic review of literature. In second phase, we deductively developed an integrated 3 × 3 framework illustrating the usage of different types of technologies across the three stages of VCC. In third phase, we conducted semi-structured interviews with 25 practitioners to validate the framework. Finally, in fourth phase, we developed a process model to explain how digital technology can be leveraged in each step of VCC. The process model in the backdrop of integrated framework is novel as it codifies the individual activities of VCC and brings out the nuances involved at the interaction of the activities and stages. The findings can catalyse B2B VCC at a higher speed by establishing faster feedback loops through the integration of digital technologies in each of the process steps. The gaps in research and practice on how businesses co-creating value can iterate to get a testable product with a measurable outcome while leveraging digital technologies are discussed.","B2B, Value co-creation, Digital technology, Technology adoption, Integrated framework, Process model"
Recent advances of photolithography patterning of quantum dots for micro-display applications,"The preparation of red, green, and blue quantum dot (QD) pixelated arrays with high precision, resolution, and brightness poses a significant challenge on the development of advanced micro-displays for virtual, augmented, and mixed reality applications. Alongside the controlled synthesis of high-performance QDs, a reliable QD patterning technology is crucial in overcoming this challenge. Among the various methods available, photolithography-based patterning technologies show great potentials in producing ultra-fine QD patterns at micron scale. This review article presents the recent advancements in the field of QD patterning using photolithography techniques and explores their applications in micro-display technology. Firstly, we discuss QD patterning through photolithography techniques employing photoresist (PR), which falls into two categories: PR-assisted photolithography and photolithography of QDPR. Subsequently, direct photolithography techniques based on photo-induced crosslinking of photosensitive groups and photo-induced ligand cleavage mechanisms are thoroughly reviewed. Meanwhile, we assess the performance of QD arrays fabricated using these photolithography techniques and their integration into QD light emitting diode display devices as well as color conversion-based micro light emitting diode display devices. Lastly, we summarize the most recent developments in this field and outline future prospects.","Quantum dot, Photolithography, Patterning technology, Micro-display"
Central bank digital currencies: A critical review,"This critical literature survey offers a comprehensive understanding of the key aspects and implications of central bank digital currencies (CBDCs) as a rapidly evolving area of academic and policy research. We review in depth the key discussion around motivations for the introduction of CBDCs and their design (looking at options of availability, provision, access, and supporting infrastructure). In addition, we review studies and arguments laid out on the implications that the introduction of CBDC may have for monetary policy and financial stability. Finally, we identify sub-areas of CBDC research that need further investigation in future research.","Central bank digital currency, CBDC, Monetary policy, Financial stability, Blockchain"
The Transformation of the New Media Communication Paradigm in the Metaverse Era and Blockchain Based on the Topological Characteristics of Information Communication,"Keeping pace with the times, this paper analyzes and interprets the concept, characteristics of Metaverse, and its influence on new media communication. Based on this, under the topological characteristics of information communication, this paper discusses the transformation of new media communication paradigm in the metaverse era and models the prediction of new media information dissemination in metaverse. In this paper, the multi-agent modeling method is used to analyze and compare the evolution results of each agent attribute under different parameter values. At the same time, based on the ideal social media network, the improved integrated immune control strategy is applied to the dynamic model of epidemic (SEIR) with latent period, and the spreading and evolution process of rumors before and after immunization is simulated. This research has both theoretical value and practical application value, which can provide a useful reference for the follow-up research of new media communication. © 2024 IGI Global. All rights reserved.",Blockchain; Information Dissemination; Metaverse; New Media
Metaversal intelligence: Unifying human-AI interactions in human-in-the-loop AIB-Metaverse,"The convergence of 6G and Web 3 technologies with the Metaverse necessitates user-centric, intelligent solutions to address challenges of adaptability, scalability, and efficiency in decentralized systems. This paper introduces the Human-AI Blockchain (HAIB) Metaverse architecture and the Intelligent Smart Contract (InSC) framework, which integrate Reinforcement Learning (RL) and extended stigmergy to optimize multi-agent interactions and enable dynamic, self-executing smart contracts. The HAIB architecture enhances human-AI collaboration through a human-in-the-loop approach, facilitating adaptive decision-making and efficient resource allocation. Serving as the cognitive core, the InSC framework combines dynamic environmental feedback with real-time data analytics to enable intelligent decision-making. Experimental evaluations demonstrate that the proposed framework reduces gas consumption by 32–33% while increasing cumulative rewards. These findings highlight the significant potential of intelligent smart contracts in advancing decentralized intelligence within the Metaverse. © 2025 Elsevier B.V.",Blockchain; Extended stigmergy; HAIB-Metaverse architecture; Intelligent smart contract; Reinforcement learning algorithms; Web 3
Multi-Agent DRL for Queue-Aware Task Offloading in Hierarchical MEC-Enabled Air-Ground Networks,"Mobile edge computing (MEC)-enabled air-ground networks advance 6G wireless networks by utilizing aerial base stations (ABSs) such as unmanned aerial vehicles (UAVs) and high altitude platform stations (HAPS) to provide dynamic services to ground IoT devices (IoTDs). These IoTDs support real-time applications like multimedia and Metaverse services, which demand high computational resources and strict quality of service (QoS) guarantees, specifically in terms of latency and efficient task queue management. However, IoTDs often face constraints in energy and computational power, requiring efficient queue management and task scheduling to maintain QoS. To address these challenges, UAVs and HAPS are deployed to supplement the computational limitations of IoTDs by offloading tasks for distributed processing. Due to UAVs' resource limitations, particularly in terms of power and coverage area, HAPS are used to enhance their capabilities and extend coverage. Overloaded UAVs may relay tasks to HAPS, creating a multi-tier computing system. This paper addresses the overall energy minimization problem in the MEC-enabled air-ground integrated network (MAGIN) by optimizing UAV trajectories, computing resource allocation, and queue-aware task offloading decisions. The optimization problem is highly complex due to the nonconvex and nonlinear nature of this hierarchical system, which traditional methods cannot effectively solve. To tackle this, we reformulate the problem as a multi-agent Markov decision process (MDP) with continuous action spaces and heterogeneous agents. We propose a novel variant of multi-agent proximal policy optimization (MAPPO) with Beta distribution (MAPPO-BD) to solve this problem. Extensive simulations show that MAPPO-BD significantly outperforms other baselines, achieving superior energy savings and efficient resource management in MAGIN, while adhering to constraints related to queue delays and edge computing capabilities.  © 2025 IEEE.",air-ground network; edge network; Metaverse; Mobile edge computing; multi-agent deep reinforcement learning
Human-Aware Dynamic Hierarchical Network Control for Distributed Metaverse Services,"Metaverse has emerged as a revolutionary technique for transforming the way people interact with digital content, which relies on a distributed computing and communication infrastructure, encompassing terminal users, edge servers, and cloud servers. However, the rapid evolution of the Metaverse presents challenges that surpass the capabilities of existing communication and network infrastructures, particularly on network bandwidth and latency. Additionally, human experience becomes a critical factor in this domain. Therefore, we introduce a human-aware hierarchical software defined network (SDN) architecture consisting of a Metaverse cloud layer, a mobile edge computing (MEC) server empowered edge layer, and a distributed terminal layer. Each MEC server dynamically controls a multi-antenna base station (BS) and several reconfigurable intelligent surfaces (RISs) according to the terminal immersive experience requirements in real-time. To overcome the bandwidth limitation, we propose a novel smart reconfigurable spatial reuse new radio in unlicensed spectrum (NR-U) framework, which can realize customizable communications through flexibly and coordinately reconfiguring beams among the coordination between BSs and RISs. The objective function is formulated as a Lyapunov optimization based decentralized partially-observable Markov decision process (Dec-POMDP) problem to maximize the spectral efficiency while guaranteeing the latency and reliability requirements in Metaverse, via a joint user selection, phase-shift control, and beam coordination strategy. To solve the above non-convex, strongly coupled, and mixed integer nonlinear programming (MINLP), we propose a novel multi-agent hierarchical deep reinforcement learning (MAHDRL) algorithm that integrates deep Q-network (DQN) to solve discrete problems, deep deterministic policy gradient (DDPG) to solve continuous problems, and mixing network to capture complex interactions between multiple agents. Numerical results demonstrate the effectiveness of the proposed algorithm and verify the performance improvements compared to traditional multi-agent deep reinforcement learning (MADRL) algorithms.  © 1983-2012 IEEE.",distributed coordination; dynamic network control; Human-aware; metaverse; multi-agent; NR-U; RIS
