"Title","Abstract","Keywords"
"Social connectedness in spatial audio calling contexts","People often use audio-only communication to connect with others. Spatialization of audio has been previously found to improve immersion, presence, and social presence during conversations. We propose that spatial audio improves social connectedness between dyads. Participants engaged in three 8-min semi-structured conversations with an acquainted partner in three conditions: in-person communication, monaural audio communication, and spatial audio communication. Using Media Naturalness Theory as our theoretical framework, we found that the use of spatial audio benefited aspects of social connectedness. While in-person communication yielded the greatest social connectedness, spatial audio better facilitated social connectedness than traditional monaural communication. Spatial audio improved feelings of being physically in the same room and being on the same wavelength and produced more nonverbal behaviors associated with rapport building than monaural communication.","Social connectedness, Spatial audio, Media naturalness theory, Interpersonal communication"
"Appetite for distraction? A systematic literature review on customer smartphone distraction","In today’s society, the ubiquitous presence of personal smartphones has led to the phenomenon of, what we call, customer smartphone distraction (CSD). This paper introduces the concept of CSD, which occurs when an internet-connected smartphone competes for a customer’s attention during a consumption goal-oriented task or behavior. Based on a three-stage research process involving a systematic literature review and an expert opinion survey with a multi-disciplinary lens to better understand this phenomenon, we develop a conceptual framework underpinned by Cognitive – Affective Personality System (CAPS) Theory that incorporates the antecedents, contingency variables, and consequences of CSD. Our findings suggest that CSD is a complex phenomenon influenced by both environmental stimuli, such as audio and visual notifications, and internal psychological states, such as boredom and anxiety, which are interdependent factors that contribute to CSD. Interestingly, the absence of environmental stimuli alone may not reduce CSD. To deal with this issue, customers need to take responsibility for their consumption behavior, while businesses, society and policy makers can assist customers through better education and design of mobile device experiences. Overall, we highlight the need for a deeper understanding of CSD and its impact on customer behavior and well-being, and outline implications to assist researchers, practitioners, policy makers and society broadly to deal with CSD.","Distraction, Smartphone, Customer wellbeing, Systematic literature review"
"Verify and trust: A multidimensional survey of zero-trust security in the age of IoT","The zero-trust (ZT) model assumes that all users, devices, and network traffic should not considered as trusted until proven. The Zero-trust model emphasizes the importance of verifying and authenticating every user and device, and limiting access to resources based on the principle of least privilege. Under the principle of the zero-trust model, devices are granted access after they have been successfully presented with their authentication credentials and access rights based on different factors, such as user identity, device health, location, and behaviour. Access controls are then continuously evaluated and updated as user properties, locations and behaviour change. The zero-trust model can be applied in various domains (healthcare, manufacturing, financial services, government etc.) to provide a comprehensive approach to cybersecurity that helps organizations to reduce risk and protect critical assets. This paper aims to provide a comprehensive and in-depth analysis of the zero-trust model, its principles, and its applications, as well as to propose recommendations for organizations looking to adopt this approach. We explore the major components of the zero-trust framework and their integration across different practical domains. Finally, we provide insightful discussions on open research issues within the zero-trust model in terms of the security and privacy of users and devices. This paper should help researchers and practitioners understand the importance of a zero-trust framework and adopt the zero-trust model for effective security, privacy, and resilience of their networks.","Blockchain, Zero-trust architecture, Authentication and authorization, Policy-based authorization"
"2024 Chinese guideline on the construction and application of medical blockchain#","With the rapid advancement of digitalization and intelligence in the medical field, a plethora of cutting-edge technologies are gradually being applied to revolutionize healthcare. In the medical data security privacy protection and artificial intelligence encryption computing, blockchain stands out due to its inherent characteristics of traceability, tamper-proofing, and high credibility. Although blockchain technology has been applied in various industries, its application in the medical field needs more driving force, and its development needs to be standardized. This clinical practice guideline is developed following the World Health Organization's recommended process, adopting Grading of Recommendations Assessment, Development and Evaluation in assessing evidence quality. Considering the integration of blockchain and medical scenarios, we focus on the value and implementability of practical medical applications and provide the guidance on the construction and application of medical blockchain. This practice guideline includesd 10 potential medical application scenarios and usage frameworks. It is worth highlighting that electronic medical record sharing, drug and device anti-counterfeiting, medical digital intellectual property protection, and public health management are considered to be the most easily implemented and effective medical scenarios. The recommendations in this guideline were formulated based on the consideration of stakeholder values and preferences, resource utilization, feasibility, and acceptability, may have a profound impact on the construction of medical blockchain-related scenarios in China and internationally. Registration: Practice Guidance Registration for Transparency (PREPARE) website (http://www.guidelines-registry.cn) Registration No. PREPARE-2023CN637.","Medical blockchain, Big data, Clinical application, Guideline"
"Improving cache-enabled D2D communications using actor–critic networks over licensed and unlicensed spectrum","Cache-enabled Device-to-Device (D2D) communications is an effective way to improve data sharing. User Equipment (UE)-level caching holds the potential to reduce the data traffic burden on the core network. Licensed spectrum is utilized for D2D communications, but due to spectrum scarcity, exploring unlicensed spectrum is essential to enhance network capacity. In this paper, we propose caching at the UE-level and exploit both licensed and unlicensed spectrum for optimizing throughput. First, we propose a reinforcement learning-based data caching scheme leveraging an actor–critic network to improve cache-enabled D2D communications. Besides, licensed and unlicensed spectrum are devised for D2D communications considering interference from existing cellular and Wi-Fi users. A duty cycle-based unlicensed spectrum access algorithm is employed, guaranteeing the Signal-to-Interference and Noise Ratio (SINR) required by the users. The unlicensed spectrum is prone to data packets collisions. Therefore, Request-to-Send/Clear-to-Send (RTS/CTS) mechanism is utilized in conjunction with Carrier Sense Multiple Access with Collision Avoidance (CSMA/CA) to alleviate both the interference and packets collision problems of the unlicensed spectrum. Extensive simulations are performed to analyze the performance gain of our proposed scheme compared to the benchmarks under different network scenarios. The obtained results demonstrate that our proposed scheme possesses the potential to optimize network performance.","D2D, Unlicensed spectrum, Caching, Reinforcement learning, Actor–critic networks, Duty cycle"
"A federated learning model with the whale optimization algorithm for renewable energy prediction","Federated prediction models for energy prosumers create a global model by combining insights from local machine learning models trained on-site without centralizing the data. For time series energy data, this collaborative approach faces challenges due to the non-IID nature of the data, variations in generation patterns, the high number of model parameters, and convergence issues, leading to poor prediction accuracy. This paper introduces a novel federated learning model, FedWOA, which uses the whale optimization algorithm to determine optimal aggregation coefficients based on the local model weight vectors by pondering the updates considering the model performance and data dimensionality construct the global shared model. To handle the non-IID data the prosumers were clustered based on the similarity of their energy profiles using K-Means. FedWOA improves the prediction quality at the prosumer site, with a 16 % average reduction of the mean absolute error compared to FedAVG while demonstrating good convergence and reduced loss.","Federated learning, Whale optimization algorithm, Renewable energy prediction, Smart grid, LSTM neural network, K-Means clustering"
"The Role of Trust as the Facilitator and Contingency Factor in the Adoption of Digital Healthcare Services: A Telemedicine Context","This article revisits the effect of trust in digital healthcare services, specifically telemedicine, as a context of heightened privacy risks. It posits that trust in a telemedicine service provider causes potential users of the telemedicine service to have confidence in the service provider, and empowers them to take responsibility for their own service adoption decision. Drawing on both the unified theory of acceptance and use of the technology and the contingency theory, this article conceptualizes trust as a contingency factor (i.e., moderator) that alters the influence of the determinants of adoption decisions that have not been examined previously in the extant literature. Based on survey data from 483 consumers, the results suggest that trust in the service provider has a positive effect on the user’s intention to use a digital healthcare service (i.e., telemedicine). Moreover, it positively moderates (i.e., strengthens) the influence of performance expectancy, effort expectancy, social influence, and online privacy concerns, but negatively moderates (i.e., weakens) the effect of the facilitating conditions on this intention.","UTAUT, telemedicine, digital healthcare service, trust, online privacy concerns, technology acceptance"
"A blockchain-based anonymous reporting system with no central authority: Architecture and protocol","Blockchain technology has emerged as a compelling field of study over the past decade. Nevertheless, certain blockchain-based protocols, particularly those reliant on permissioned blockchains, continue to be under the governance of a central authority (CA). This central authority possesses extensive control capabilities, including the facilitation of user network access, as well as the establishment, connection, and revocation of users to and from the network. Consequently, the majority of policies within these protocols are centrally administered by a singular party. This paper introduces an architectural framework and a specific protocol denoted as the “Anonymous Reporting System with No Central Authority” (ARSnCA) on a public blockchain infrastructure. This design aims to mitigate the challenges posed by untrusted privileged insiders to the ARSnCA. It is hypothesized that this approach can enhance system reliability, fault tolerance, and foster trust among network members. To eliminate the central authority, a concept termed the virtual blockchain (VBC) is implemented as an embedded permissioned blockchain within a permissionless blockchain. Following the removal of the CA, the authorities previously held by the central authority are transferred to the members of the VBC. Comparative analysis and evaluation of the ARSnCA protocol demonstrate a performance advantage, with speeds that are 62% and 92% faster than reporting protocols based on ring signatures and other protocols included in the comparison.","Anonymous reporting system, Rping signature, Secret sharing, Virtual blockchain, Whistleblowing"
"Integration of traditional, transitioning & transformative digital technologies for value co-creation in B2B: A process model","The nuanced understanding of process that firms in the B2B setting undergo for VCC and the role different types of technologies play in that process is missing. We adopted a research design that comprised of four sequential phases to address this gap. In first phase, we conducted a systematic review of literature. In second phase, we deductively developed an integrated 3 × 3 framework illustrating the usage of different types of technologies across the three stages of VCC. In third phase, we conducted semi-structured interviews with 25 practitioners to validate the framework. Finally, in fourth phase, we developed a process model to explain how digital technology can be leveraged in each step of VCC. The process model in the backdrop of integrated framework is novel as it codifies the individual activities of VCC and brings out the nuances involved at the interaction of the activities and stages. The findings can catalyse B2B VCC at a higher speed by establishing faster feedback loops through the integration of digital technologies in each of the process steps. The gaps in research and practice on how businesses co-creating value can iterate to get a testable product with a measurable outcome while leveraging digital technologies are discussed.","B2B, Value co-creation, Digital technology, Technology adoption, Integrated framework, Process model"
"Recent advances of photolithography patterning of quantum dots for micro-display applications","The preparation of red, green, and blue quantum dot (QD) pixelated arrays with high precision, resolution, and brightness poses a significant challenge on the development of advanced micro-displays for virtual, augmented, and mixed reality applications. Alongside the controlled synthesis of high-performance QDs, a reliable QD patterning technology is crucial in overcoming this challenge. Among the various methods available, photolithography-based patterning technologies show great potentials in producing ultra-fine QD patterns at micron scale. This review article presents the recent advancements in the field of QD patterning using photolithography techniques and explores their applications in micro-display technology. Firstly, we discuss QD patterning through photolithography techniques employing photoresist (PR), which falls into two categories: PR-assisted photolithography and photolithography of QDPR. Subsequently, direct photolithography techniques based on photo-induced crosslinking of photosensitive groups and photo-induced ligand cleavage mechanisms are thoroughly reviewed. Meanwhile, we assess the performance of QD arrays fabricated using these photolithography techniques and their integration into QD light emitting diode display devices as well as color conversion-based micro light emitting diode display devices. Lastly, we summarize the most recent developments in this field and outline future prospects.","Quantum dot, Photolithography, Patterning technology, Micro-display"
"Central bank digital currencies: A critical review","This critical literature survey offers a comprehensive understanding of the key aspects and implications of central bank digital currencies (CBDCs) as a rapidly evolving area of academic and policy research. We review in depth the key discussion around motivations for the introduction of CBDCs and their design (looking at options of availability, provision, access, and supporting infrastructure). In addition, we review studies and arguments laid out on the implications that the introduction of CBDC may have for monetary policy and financial stability. Finally, we identify sub-areas of CBDC research that need further investigation in future research.","Central bank digital currency, CBDC, Monetary policy, Financial stability, Blockchain"
"The Transformation of the New Media Communication Paradigm in the Metaverse Era and Blockchain Based on the Topological Characteristics of Information Communication","Keeping pace with the times, this paper analyzes and interprets the concept, characteristics of Metaverse, and its influence on new media communication. Based on this, under the topological characteristics of information communication, this paper discusses the transformation of new media communication paradigm in the metaverse era and models the prediction of new media information dissemination in metaverse. In this paper, the multi-agent modeling method is used to analyze and compare the evolution results of each agent attribute under different parameter values. At the same time, based on the ideal social media network, the improved integrated immune control strategy is applied to the dynamic model of epidemic (SEIR) with latent period, and the spreading and evolution process of rumors before and after immunization is simulated. This research has both theoretical value and practical application value, which can provide a useful reference for the follow-up research of new media communication. © 2024 IGI Global. All rights reserved.","Blockchain; Information Dissemination; Metaverse; New Media"
"Metaversal intelligence: Unifying human-AI interactions in human-in-the-loop AIB-Metaverse","The convergence of 6G and Web 3 technologies with the Metaverse necessitates user-centric, intelligent solutions to address challenges of adaptability, scalability, and efficiency in decentralized systems. This paper introduces the Human-AI Blockchain (HAIB) Metaverse architecture and the Intelligent Smart Contract (InSC) framework, which integrate Reinforcement Learning (RL) and extended stigmergy to optimize multi-agent interactions and enable dynamic, self-executing smart contracts. The HAIB architecture enhances human-AI collaboration through a human-in-the-loop approach, facilitating adaptive decision-making and efficient resource allocation. Serving as the cognitive core, the InSC framework combines dynamic environmental feedback with real-time data analytics to enable intelligent decision-making. Experimental evaluations demonstrate that the proposed framework reduces gas consumption by 32–33% while increasing cumulative rewards. These findings highlight the significant potential of intelligent smart contracts in advancing decentralized intelligence within the Metaverse. © 2025 Elsevier B.V.","Blockchain; Extended stigmergy; HAIB-Metaverse architecture; Intelligent smart contract; Reinforcement learning algorithms; Web 3"
"Multi-Agent DRL for Queue-Aware Task Offloading in Hierarchical MEC-Enabled Air-Ground Networks","Mobile edge computing (MEC)-enabled air-ground networks advance 6G wireless networks by utilizing aerial base stations (ABSs) such as unmanned aerial vehicles (UAVs) and high altitude platform stations (HAPS) to provide dynamic services to ground IoT devices (IoTDs). These IoTDs support real-time applications like multimedia and Metaverse services, which demand high computational resources and strict quality of service (QoS) guarantees, specifically in terms of latency and efficient task queue management. However, IoTDs often face constraints in energy and computational power, requiring efficient queue management and task scheduling to maintain QoS. To address these challenges, UAVs and HAPS are deployed to supplement the computational limitations of IoTDs by offloading tasks for distributed processing. Due to UAVs' resource limitations, particularly in terms of power and coverage area, HAPS are used to enhance their capabilities and extend coverage. Overloaded UAVs may relay tasks to HAPS, creating a multi-tier computing system. This paper addresses the overall energy minimization problem in the MEC-enabled air-ground integrated network (MAGIN) by optimizing UAV trajectories, computing resource allocation, and queue-aware task offloading decisions. The optimization problem is highly complex due to the nonconvex and nonlinear nature of this hierarchical system, which traditional methods cannot effectively solve. To tackle this, we reformulate the problem as a multi-agent Markov decision process (MDP) with continuous action spaces and heterogeneous agents. We propose a novel variant of multi-agent proximal policy optimization (MAPPO) with Beta distribution (MAPPO-BD) to solve this problem. Extensive simulations show that MAPPO-BD significantly outperforms other baselines, achieving superior energy savings and efficient resource management in MAGIN, while adhering to constraints related to queue delays and edge computing capabilities.  © 2025 IEEE.","air-ground network; edge network; Metaverse; Mobile edge computing; multi-agent deep reinforcement learning"
"Human-Aware Dynamic Hierarchical Network Control for Distributed Metaverse Services","Metaverse has emerged as a revolutionary technique for transforming the way people interact with digital content, which relies on a distributed computing and communication infrastructure, encompassing terminal users, edge servers, and cloud servers. However, the rapid evolution of the Metaverse presents challenges that surpass the capabilities of existing communication and network infrastructures, particularly on network bandwidth and latency. Additionally, human experience becomes a critical factor in this domain. Therefore, we introduce a human-aware hierarchical software defined network (SDN) architecture consisting of a Metaverse cloud layer, a mobile edge computing (MEC) server empowered edge layer, and a distributed terminal layer. Each MEC server dynamically controls a multi-antenna base station (BS) and several reconfigurable intelligent surfaces (RISs) according to the terminal immersive experience requirements in real-time. To overcome the bandwidth limitation, we propose a novel smart reconfigurable spatial reuse new radio in unlicensed spectrum (NR-U) framework, which can realize customizable communications through flexibly and coordinately reconfiguring beams among the coordination between BSs and RISs. The objective function is formulated as a Lyapunov optimization based decentralized partially-observable Markov decision process (Dec-POMDP) problem to maximize the spectral efficiency while guaranteeing the latency and reliability requirements in Metaverse, via a joint user selection, phase-shift control, and beam coordination strategy. To solve the above non-convex, strongly coupled, and mixed integer nonlinear programming (MINLP), we propose a novel multi-agent hierarchical deep reinforcement learning (MAHDRL) algorithm that integrates deep Q-network (DQN) to solve discrete problems, deep deterministic policy gradient (DDPG) to solve continuous problems, and mixing network to capture complex interactions between multiple agents. Numerical results demonstrate the effectiveness of the proposed algorithm and verify the performance improvements compared to traditional multi-agent deep reinforcement learning (MADRL) algorithms.  © 1983-2012 IEEE.","distributed coordination; dynamic network control; Human-aware; metaverse; multi-agent; NR-U; RIS"
"Metaverse Community Group Loyalty Contagion and Regulation Model Based on User Stickiness","The investigation into the micro-social behaviours of groups in metaverse communities is minimal. This paper proposes a user stickiness-based loyalty contagion and regulation model in a meta-verse community inspired by user stickiness in the real world. We hope to establish a link between user stickiness and group loyalty through community regulation, enhance user stickiness, and improve metaverse community loyalty. We verified the feasibility and robust-ness of the model through simulation experiments and obtained the optimal community regulation intensity through sensitivity analy-sis experiments. Our results show that communities can maintain healthy long-term development when optimal community regulation intensity is adopted.  © 2023 IEEE.","Group simulation; Loyalty; Metaverse ecosystem; Multi-Agents; Social behaviour modelling; User stickiness"
"Metaverse: A Solution to the Multi-Agent Value Alignment Problem","AI Safety researchers attempting to align values of highly capable intelligent systems with those of humanity face a number of challenges including personal value extraction, multi-agent value merger and finally in-silico encoding. State-of-the-art research in value alignment shows difficulties in every stage in this process, but merger of incompatible preferences is a particularly difficult challenge to overcome. In this paper, we assume that the value extraction problem will be solved and propose a possible way to implement an AI solution which optimally aligns with individual preferences of each user. We conclude by analyzing benefits and limitations of the proposed approach. © 2022 World Scientific Publishing Company.","AI safety; alternate reality; simulation; value alignment problem; VR"
"User awareness detection in the room with multiple sensor device","It is difficult to get awareness of user's context from sensors such kind of video cameras, RFID-Tags, GPS, PC-monitoring and another ubiquitous devices. On the other hand, it is difficult to understanding what information is got in computers for user. We are in the network-age since 1995. We use PC, smart phone, iPad and other digital gadget which are connected to the Internet every time anywhere. For keeping safety, there are many monitoring video cameras in public and private space. Of course, the privacy policy is kept ones privacy. On the other hand, we are in defragmented by the Network. We use many communication tools to contact business person, family, friend and another person. Theses communication tools are e-mail, twitter, blog, messenger, SNS and another communication tools in the Internet. We can not feel the person's awareness in real time with such kind of digital communication tools. This kind of communication gap makes loneliness of home worker. In this paper, we show the concept of the sharing users' awareness between fragmented people on the Internet and show how to get user awareness from multiple sensor devices. © 2010 IEEE.","Awareness; Cyber space; Metaverse; Symbiotic computing; Ubiquitous system. multi-agent system; Virtual realty"
"Enhancing Computational Processing Performance for Generative AI Large Models with Autonomous Decision-Making in Metaverse Applications","We explore how to enhance the computational processing performance for generative AI large models with autonomous decision-making in metaverse applications. We first introduce the relationship between AI large models and the Metaverse. We elaborate on the application scenarios of generative AI large models in Metaverse, including real-time weather simulation, embodied intelligence of agents, dynamic environment interaction, and user emotion recognition. We then propose the method of Multi-Dimensional Optimization Generation Framework (MDOGF) to improve computational processing performance. The experiment results show great improvement in computational processing performance. © 2024 IEEE.","AGI (Artificial General Intelligence); Autonomous Decision-Making; Digital Twin Technology; Generative AI Large Models; Metaverse; Model Acceleration; Model Compression; Multi-Agent Systems; Multi-Modal Data Integration; Reinforcement Learning"
"On a Cooperative Deep Reinforcement Learning-Based Multi-Objective Routing Strategy for Diversified 6G Metaverse Services","Metaverse has been widely recognized as an important 6G application with increasingly stringent, detailed, and diversified requirements for multiple Quality of Service (QoS) metrics. However, traditional routing strategies are usually based on unified weights and select the paths independently, which neglects the service diversity and resource constraints. In this paper, we focus on the diversified metaverse service requirements and propose the Deep Reinforcement Learning (DRL) based multiple objective routing strategy for different services. Multiple agents in the DRL model cooperatively select the paths to improve the resource utilization efficiency. Simulation results illustrate that our proposal outperforms traditional strategies.  © 2024 IEEE.","6G metaverse services; cooperative deep reinforcement learning; diversified QoS requirements; multi-objective routing"
"Asynchronous Hybrid Reinforcement Learning for Latency and Reliability Optimization in the Metaverse Over Wireless Communications","Technology advancements in wireless communications and high-performance Extended Reality (XR) have empowered the developments of the Metaverse. The demand for the Metaverse applications and hence, real-time digital twinning of real-world scenes is increasing. Nevertheless, the replication of 2D physical world images into 3D virtual objects is computationally intensive and requires computation offloading. The disparity in transmitted object dimension (2D as opposed to 3D) leads to asymmetric data sizes in uplink (UL) and downlink (DL). To ensure the reliability and low latency of the system, we consider an asynchronous joint UL-DL scenario where in the UL stage, the smaller data size of the physical world images captured by multiple extended reality users (XUs) will be uploaded to the Metaverse Console (MC) to be construed and rendered. In the DL stage, the larger-size 3D virtual objects need to be transmitted back to the XUs. We design a novel multi-agent reinforcement learning algorithm structure, namely Asynchronous Actors Hybrid Critic (AAHC), to optimize the decisions pertaining to computation offloading and channel assignment in the UL stage and optimize the DL transmission power in the DL stage. Extensive experiments demonstrate that compared to proposed baselines, AAHC obtains better solutions with satisfactory training time.  © 1983-2012 IEEE.","Metaverse; Reinforcement learning; resource allocation; ultra-reliable low-latency communication; wireless communications"
"Securing Distributed Computing in the Metaverse: A Balanced TGDH Encryption Scheme","In this paper, we present a secure communication protocol based on a balanced Tree-based Group Diffie-Hellman (TGDH) key management solution for secure distributed computing in metaverse. The novelty of this work is that our modified TGDH algorithm balances the tree while preserving the distributed, secure architecture of group re-keying. The balanced tree ensures optimized computation regardless of join or leave events. This paper also presents a portable Python application programming interface (API) for the implementation of this secured group key management algorithm. This API addresses a lack of existing open-source implementations of TGDH, specifically in distributed-system architecture. From cloud based data sharing to distributed multi-agent frameworks and any secured computation application in metaverse, our algorithm can be easily and efficiently ported to any OS and used to secure group communications. © 2023 IEEE.","group key agreement implementation; secure computing in metaverse; secure group communication; secure multi-agent systems; security in distributed computing; TGDH"
"Multi-Agent Deep Reinforcement Learning for Digital Twin over 6G Wireless Communication in the Metaverse","Technology advancements in wireless communications and high-performance Extended Reality (XR) have empowered the developments of the Metaverse. The demand for Metaverse applications and hence, real-time digital twinning of real-world scenes is increasing. Nevertheless, the replication of 2D physical world images into 3D virtual world scenes is computationally intensive and requires computation offloading. The disparity in transmitted scene dimension (2D as opposed to 3D) leads to asymmetric data sizes in uplink (UL) and downlink (DL). To ensure the reliability and low latency of the system, we consider an asynchronous joint UL-DL scenario where the smaller data size of the physical world scenes captured in the UL will be uploaded to the Metaverse Console (MC) to be construed and rendered, and the larger-size 3D virtual world scenes need to be transmitted back in DL. The decisions pertaining to computation offloading and channel assignment are optimized in the UL stage, and the MC will optimize power allocation for users assigned with a channel in the UL transmission stage. To ensure the reliability and low latency of the system, we design a novel Multi-agent Deep Reinforcement Learning (MADRL) structure, namely Asynchronous Actors Hybrid Critic (AAHC). The simulation experiments demonstrate that compared to the proposed baselines, AAHC obtains better solutions with a preferable training time.  © 2023 IEEE.","latency; Metaverse; Reinforcement learning; reliability; resource allocation; wireless communications"
"Smart Farm Security by Combining IoT Sensor Network and Virtualized Mycelium Network","In today's world, merging sensor-based security systems with contemporary principles has become crucial. As we witness the ever-growing number of interconnected devices in the Internet of Things (IoT), it is imperative to have robust and trustworthy security measures in place. In this paper, we examine the idea of virtualizing the communication infrastructure for smart farming in the context of IoT. Our approach utilizes a metaverse-based framework that mimics natural processes such as mycelium network growth communication with a security-concept-based srtificial immune system (AIS) and transaction models of a multi-agent system (MAS). The mycelium, a bridge that transfers nutrients from one plant to another, is an underground network (IoT below ground) that can interconnect multiple plants. Our objective is to study and simulate the mycelium's behavior, which serves as an underground IoT, and we anticipate that the simulation results, supported by diverse aspects, can be a reference for future IoT network development. A proof of concept is presented, demonstrating the capabilities of such a virtualized network for dedicated sensor communication and easy reconfiguration for various needs.","artificial immune system; Internet-of-Things; metaverse; multi-agent system; mycelium; sensor network; smart farming"
"Improving End-To-End Latency Fairness Using a Reinforcement-Learning-Based Network Scheduler","In services such as metaverse, which should provide a constant quality of service (QoS) regardless of the user’s physical location, the end-to-end (E2E) latency must be fairly distributed over any flow in the network. To this end, we propose a reinforcement learning (RL)-based scheduler for minimizing the maximum network E2E latency. The RL model used the double deep Q-network (DDQN) with the prioritized experience replay (PER). In order to see the performance change according to the type of RL agent, we implemented a single-agent environment where the controller is an agent and a multi-agent environment where each node is an agent. Since the agents were unable to identify E2E latencies in the multi-agent environment, the state and reward were formulated using the estimated E2E latencies. To precisely evaluate the RL-based scheduler, we set out benchmark algorithms to compare with which a network-arrival-time-based heuristic algorithm (NAT-HA) and a maximum-estimated-delay-based heuristic algorithm (MED-HA). The RL-based scheduler, first-in-first-out (FIFO), round-robin (RR), NAT-HA, and MED-HA were compared through large-scale simulations on four network topologies. The simulation results in fixed-packet generation scenarios showed that our proposal, the RL-based scheduler, achieved the minimization of maximum E2E latency in all the topologies. In other scenarios with random flow generation, the RL-based scheduler and MED-HA showed the lowest maximum E2E latency for all topologies. Depending on the topology, the maximum E2E latency of NAT-HA was equal to or larger than that of the RL-based scheduler. In terms of fairness, the RL-based scheduler showed a higher level of fairness than that of FIFO and RR. NAT-HA had similar or lower fairness than the RL-based scheduler depending on the topology, and MED-HA had the same level of fairness as the RL-based scheduler. © 2023 by the authors.","double-deep Q-learning; end-to-end latency; fairness; min-max criterion; prioritized experience replay; reinforcement learning"
"Multiagent Deep Reinforcement Learning for Dynamic Avatar Migration in AIoT-Enabled Vehicular Metaverses With Trajectory Prediction","Avatars, as promising digital assistants in Vehicular Metaverses, can enable drivers and passengers to immerse in 3-D virtual spaces, serving as a practical emerging example of Artificial Intelligence of Things (AIoT) in intelligent vehicular environments. The immersive experience is achieved through seamless human-avatar interaction, e.g., augmented reality navigation, which requires intensive resources that are inefficient and impractical to process on intelligent vehicles locally. Fortunately, offloading avatar tasks to roadside units (RSUs) or cloud servers for remote execution can effectively reduce resource consumption. However, the high mobility of vehicles, the dynamic workload of RSUs, and the heterogeneity of RSUs pose novel challenges to making avatar migration decisions. To address these challenges, in this article, we propose a dynamic migration framework for avatar tasks based on real-time trajectory prediction and multiagent deep reinforcement learning (MADRL). Specifically, we propose a model to predict the future trajectories of intelligent vehicles based on their historical data, indicating the future workloads of RSUs. Based on the expected workloads of RSUs, we formulate the avatar task migration problem as a long-term mixed-integer programming problem. To tackle this problem efficiently, the problem is transformed into a partially observable Markov decision process (POMDP) and solved by multiple DRL agents with hybrid continuous and discrete actions in decentralized. Numerical results demonstrate that our proposed algorithm can effectively reduce the latency of executing avatar tasks by around 25% without prediction and 30% with prediction and enhance user immersive experiences in the AIoT-enabled Vehicular Metaverse (AeVeM).  © 2023 IEEE.","Artificial Intelligence of Things (AIoT); avatar; Metaverses; multiagent deep reinforcement learning (MADRL); service migration; trajectory prediction"
"Distributed deep reinforcement learning-based coordination performance optimization method for proton exchange membrane fuel cell system","A proton exchange membrane fuel cell (PEMFC) is a multi-input multi-output nonlinear complicated system, the output power and operating efficiency of which are affected by various operating variables. To achieve coordinated control of multiple operating variables and thus improve the stability, performance, and efficiency of the PEMFC power system, a data-driven power coordination management method is proposed. Furthermore, a metaverse-based multiagent double delay deep deterministic policy gradient (MET-MADDPG) algorithm is also presented. The design of this algorithm is structured on the concept of the metaverse in that it employs different metaverses during pre-learning and combines imitation learning and curriculum learning to enable agents in different combinations to be fully trained in different environments to improve coordination strategy robustness. In this algorithm, the hydrogen controller, air controller, water pump controller and radiator controller are regarded as four agents; the objective of the training is to enable agents with their different goals to coordinate. The effectiveness of the proposed algorithm is demonstrated in a series of experiments in which it is compared with existing algorithms. © 2021 Elsevier Ltd","Distributed deep reinforcement learning; Metaverse; Metaverse-based multi-agent double delay deep deterministic policy gradient algorithm; Power coordination management method; Proton exchange membrane fuel cell (PEMFC)"
"Joint Quantum Reinforcement Learning and Stabilized Control for Spatio-Temporal Coordination in Metaverse","In order to build realistic metaverse systems, enabling high synchronization between physical-space and virtual meta-space is essentially required. For this purpose, this paper proposes a novel system-wide coordination algorithm for high synchronization under characteristics (i.e., highly realistic meta-space construction under the constraints of physical-space). The proposed algorithm consists of the following three stages. The first stage is quantum multi-agent reinforcement learning (QMARL)-based scheduling for low-delay temporal-synchronization using differentiated age-of-information (AoI) during data gathering in physical-space by observers for meta-space construction. This is beneficial for scalability according to action dimension reduction in reinforcement learning computation. The second stage is for creating virtual contents under delay constraints in meta-space based on the gathered data. When rendering regions that have received more user attention, avatar-popularity is considered for spatio-synchronization. Thus, a stabilized control mechanism is designed for time-average reality quality maximization for each region. The last stage is for caching based on avatar-popularity and AoI which can be helpful in constructing low-delay realistic meta-space. Furthermore, the concept of AoI is divided into two separate sub-concepts of physical AoI and virtual AoI such that the AoI in virtual meta-space can be thoroughly implemented.  © 2024 IEEE.","Age-of-Information; metaverse; quantum reinforcement learning; synchronization"
"A Novel Multi-Objective Routing Scheme based on Cooperative Multi-Agent Reinforcement Learning for Metaverse Services in Fixed 6G","The 6th Generation Fixed networks (F6G) with holographic communication and omni-directional sensory coverage is expected to arrive in 2030. Due to the characteristics of cross-integration between the physical and digital worlds, metaverse has been widely recognized as an important application in F6G to be utilized in all walks of life in the future. However, the metaverse applications will generate diversified communication services with differentiated Quality of Service (QoS) requirements, which will be a great challenge for F6G to develop End-to-End (E2E) customized transmission strategies. Traditional single metric-based routing algorithms cannot efficiently orchestrate the network resources to meet the diversified QoS requirements. To solve the above problems, we propose a Cooperative Multi-Agent Reinforcement Learning (Co-MARL) routing algorithm, which measures the differentiated QoS demands through a generic utility function to facilitate multiple agents to solve the multi-objective optimization problem. The simulation results show our scheme outperforms the traditional routing algorithm in meeting the diversified QoS requirements.  © 2023 IEEE.","Cooperative Multi-Agent Reinforcement Learning; differentiated QoS requirements; F6G; multi-objective routing"
