Title,Abstract,Keywords
Distributed Resource Optimization With Blockchain Security for Immersive Digital Twin in IIoT,"Virtual reality-embedded digital twin (VR-DT) service integrates digital twin with virtual reality to visualize the digital representation of real-world production, boosting the digital transformation of manufacturing industry in the Industrial Internet of Things (IIoT). Balanced against the advantages of the VR-DT service, its data-driven, computing-intensive, and security-sensitive features bring challenges to the current IIoT. Therefore, we propose a blockchain-based distributed resource allocation scheme to improve the average Quality of Service (QoS) of the VR-DT services with regard to service delay and transaction throughput. We formulate the joint optimization of channel assignment, subframe configuration, computing capacity allocation, and block size adjustment as a mixed-integer nonlinear programming problem. A fully decentralized multiagent compound-action actor–critic algorithm is developed to solve the QoS optimization problem. Simulation results demonstrate that our proposed scheme can efficiently improve the average QoS of the VR-DT services in a realizable way as compared to existing schemes.",Blockchain;deep reinforcement learning (DRL);digital twin (DT);multiagent;virtual reality (VR)
A Multi Agent Simulator for Disaster Prevention and First Response Applications,"The use of Unmanned Aerial Vehicles (UAVs) has exponentially grown in the last decades thanks to their versatility and ease of use. However, deploying a single large drone might not be efficient for completing tasks compared to the use of a heterogeneous swarm of smaller and lighter drones, which can better adapt to different application scenarios and reduce the mission time. In this sense, Search and Rescue (SAR) activities represent an important field of application. Heterogeneous multiagent systems require ad-hoc Guidance, Navigation, and Control (GNC) algorithms to effectively manage the agents of the swarm. Hence, there is a need for an efficient simulator that allows for the validation of such GNC techniques, taking advantage of the positive aspects of a risk-free virtual environment before realworld deployment. In this sense, the main aim of this paper is to propose a heterogeneous Simulink-based multi-agent flight simulator that is able to support researchers in the representation of realistic scenarios before effectively conducting real tests. The effectiveness of the proposed simulator, which is part of the project “CHeMSys: Cooperative Heterogeneous Multi-drone System for disaster prevention and first response,” is evaluated in several scenarios, considering ground, water, and air vehicles.",coordinated feasible trajectory planning;multirobot systems;surveillance missions;set-theoretic approach
Using Reactive Agents to Mimic the Dissemination of Slums in Cities,"In this paper we present a multi-agent system based on a very simple reactive agents system paradigm, in order to simulate the dynamics of land- use in urban environments, Our agents operate on a cell-based framework built from Geographical Information Systems raster images, aerophotos or satelite images. Using cellular automata and agent concepts we can model, simulate, predict and dynamically visualize the growth and dissemination of slums, and envision future possible scenarios, The motivation of this research has its ground on some previsions saying that in the next three decades the population that lives in slums will duplicate, reaching 32% of the total world population [1]. In this context, building scenarios related to the growing of existent slums, the birth of new ones, and their evolution, would be very useful for urban planning and for the elaboration of social policies aiming to minimize the impact caused by the uncontrolled growing of slums.",
Coordinated work of large collections of agents using COllective INtelligence,"It is a challenging and difficult task that designing large collections of agents without centralized control to support coordinated work. Previous methods, such as rule-based systems, artificial life and market-based systems, used to address this problem have proved to be either too brittle or not scalable to large system. To address this problem, a new method based on COllective INtelligence(COIN) which presented by NASA/Ames research center is proposed. Firstly, a hierarchical model is defined which expand the conventional COIN framework to the heterogeneous multi-agent system; then the forms and the constructing process of the global utility constructed by the hierarchical model are discussed. Secondly, based on an air defense scenario where weapons(agents) needed to assign to the targets without centralized control, a concrete world utility is constructed to solve the rapid self-response of agents. Finally, the impacting factors, effect set, which impacting the coordination effect of the system are discussed. Simulation experiment results show our model and algorithm are effective by comparing with the original methods.",coordinated work;multi-agent system;collective intelligence;task assignment
Scalable Consensus Over Finite Capacities in Multiagent IoT Ecosystems,"In the real world, consensus achievement is an adaptive and evolutionary process. Tailor-made mechanisms are engaging in the light of disputes to resolve emerging contradictions between the atoms. Most of the dominant blockchain architectures tend to oversee this fact. They come integrated with rigid, overkilling consensus-achievement procedures, which, in many cases, are not necessary or significantly beneficial. They often raise overwhelming demands on the nodes and prohibit the deployment of fully distributed and peer blockchain operation in the IoT world. Still, for the IoT ecosystems and the metaverse to become self-sustainable and self-evolving, robust validity mechanisms must be embedded in the atomic scale. This work investigates the process of building and sustaining scalable consensus policies over the trivial atomic capacities of the IoT ecosystems. For this, we deploy the IoT microblockchain framework as an atomic consistency tier and we define a primary set of validity rules that every node can easily carry out. The initial concept relies on Gödel’s incompleteness theorems and K. Friston’s free energy principle and is investigated under the perspectives of graph and game theory. To study the dynamic behavior of the system, a competitive game among the nodes is run. The Proof of Existence (PoE) is utilized as a universal proofing case. Its feasibility is demonstrated, and its complexity is analyzed under various system considerations. The findings prove that finite-capacity atoms can collectively and efficiently support verifiable validity and scalable consensus in the evolutionary IoT ecosystems and the metaverse, even under conditions of high diversity, trivial capacity, and eventual consistency.",Artificial intelligence (AI)-intensive multiagent systems;evolutionary systems;IoT microblockchain;IoT sustainable transactional trust;peer IoT ecosystems;rational metaverse;reality modeling;scalable consensus;validity in IoT ecosystems
A light-weighted multiagent-based crowd simulation,"The main contributions of this research include developing a light-weighted multiagent-based system for crowd simulation and modeling bounded rationality of the agents in such system. We deploy the belief-desire-intention (BDI) concept to model our agents. Whereas most works in the field assume perfect information, we take into account the bounded rationality characteristics of human beings into the perception of agents. We found that the increasing number of agents affects the performance by increasing duration, number of rounds, duration per round, duration per agent, and round per agent in two dense scenes. However, the perception process added on does not directly affect the performance of the algorithm. With regards to the behavior of the agents, we found that most agents are affected by the increasing number of agents that their paths divert significantly from the original plan. However, there are some agents which apparently can maintain their paths close to their original ones.",agent-based simulation;crowd simulation
Proposal of intelligent telecommunication network model in ATM networks-distributed cooperative multi agent model,"The authors propose the distributed cooperative multiagent model to create truly intelligent telecommunication networks. In the proposed model, the higher functional layer consists of a distributed cooperative computing environment. The distributed cooperative virtual path (VP) provisioning method is introduced for multiple VP allocation control asynchronous transfer mode (ATM) networks. The distributed computing environment is composed of SUN workstations. The simulation results show that, although the CPU time for route search in a distributed cooperative computing environment is large compared with that in a centralized computing environment, the distributed cooperative VP allocation in ATM networks operates correctly.<>",
A LEGO Mindstorms experimental setup for multi-agent systems,"This paper presents an experimental setup based on the LEGO Mindstorms technology, suitable for the validation of cooperative control strategies for multiple vehicle systems. Despite its low cost, the proposed setup features good scalability and is versatile enough to be adopted for testing different solutions to a number of crucial problems arising in multi-agent systems, like formation control, motion coordination, coverage problems, etc. At the same time, it represents a challenging testbed, presenting several issues that have to be faced in a real-world scenario, such as communication constraints, control quantization, noisy measurements. As an application, the experimental validation of a recently proposed decentralized control law is presented, for the collective circular motion of a team of nonholonomic vehicles about a virtual reference beacon.",
Post modern distributed systems [keynote address],"Summary form only given, as follows. With the increasing speed of computers and communication linlts, and the successful convergence of both fields, computers connected by high speed links now represent an enormously large distributed computing system. However, current information distributed system architectures are too rigid to cope with heterogeneity, inaccuracy and inflexibility of the real world requirements. In order to overcome such limitations, in this talk, we present Post Modem Distributed System based on Flexible Network using the concept of Flexible Computing proposed by the authors. We first give the outline of the Flexible Computing and the basic architecture of Flexible Network based on multi-agent systems. Then the characteristics of Modem Distributed Systems based on Flexible Network will be discussed. As application examples, we will show a virtual office and flexible video conference system.",
Hierarchical Deep Reinforcement Learning With Experience Sharing for Metaverse in Education,"Metaverse has gained increasing interest in education, with much of literature focusing on its great potential to enhance both individual and social aspects of learning. However, little work has been done to address the systems and technologies behind providing meaningful Metaverse learning. This article proposes a technical framework to address this research gap, where a hierarchical multiagent reinforcement learning approach with experience sharing is developed to augment the intelligence of nonplayer characters in Metaverse learning for personalization. The utility and benefits of the proposed framework and methodologies are demonstrated in Gridlock, a Metaverse learning game, as well as through extensive simulations.",ACP;experience sharing;metaverse learning;reinforcement learning (RL)
CS Freiburg: coordinating robots for successful soccer playing,"Robotic soccer is a challenging research domain because many different research areas have to be addressed in order to create a successful team of robot players. The paper presents the CS Freiburg team, the winner in the middle-size league at RoboCup 1998, 2000, and 2001. The paper focuses on multiagent coordination for both perception and action. The contributions of the paper are new methods for tracking ball and players observed by multiple robots, team coordination methods for strategic team formation and dynamic role assignment; a rich set of basic skills allowing robots to respond to a large range of situations in an appropriate way, and an action-selection method based on behavior networks, as well as a method to learn the skills and their selection. As demonstrated by evaluations of the different methods and by the success of the team, these methods permit the creation of a multirobot group which is able to play soccer successfully. In addition, the developed methods promise to advance the state of the art in the multirobot field.",
Innovative Web-lecturing technology: towards open learning environments,"The InterLabs state-of-the-art Web-lecturing tool for online education has been designed, developed, and tested at the InterLabs Research Institute at Bradley University, Peoria, IL, as a part of the National Science Foundation's CCLI-EMD grant # 0196015. It is based on active utilization of innovative software engineering, streaming multimedia, communication, teaching, and learning and information technologies. Student formative and summative evaluations and academic performance clearly demonstrated the advantages of the innovative online courseware based on Web-lecturing technology. This technology along with reusable learning objects (including SCORM, IEEE LTSC, IMS and Dublin Core standards for learning objects), multiagent technology, intelligent tutoring systems, new developments in instructional design, XML, PHP and other programming languages lead towards a new generation of virtual learning environments - open, learner-centered, knowledge-driven, intelligent, agent-based, collaborative, interactive open learning environments (OLE).",
AI's 10 to Watch,"The recipients of the IEEE Intelligent Systems 10 to Watch award--Eyal Amir, Regina Barzilay, Jennifer Golbeck, Tom Griffiths, Steve Gustafson, Carsten Lutz, Pragnesh Jay Modi, Marta Sabou, and Richard A. Watson--discuss their current research and their visions of AI for the future. This article is part of a special issue on the Future of AI.",artificial intelligence;human-level AI;linguistics;social networks;human cognition;genetic programming;description logics;multiagent coordination;the Semantic Web;algorithmic biology
Replanning-Oriented Framework for Efficient Real-Time Decision-Making in Multi-UAV Systems,"Efficient real-time decision-making for long-term multiple unmanned aerial vehicles (multi-UAV) missions in geo-distributed environments requires an integrated approach to manage dynamic task demands. We propose a hierarchical dual-layer decision-making framework for multi-UAV mission replanning. The upper layer optimizes multi-UAV deployment using the density-constrained K-medoids clustering and simulated annealing algorithm, achieving globally optimal solutions. The lower layer addresses task assignment via the goal-oriented belief space multiagent reinforcement learning algorithm, which leverages updated belief distributions to mitigate sparse reward and enhance training efficiency. Coordination between the two layers ensures comprehensive coverage of predefined demands while adapting to dynamic events. The effectiveness of the proposed methods is validated through a real-world case study using the 911 call dataset from city emergency services.",Decision-making;multiagent reinforcement learning (MARL);multiple unmanned aerial vehicles (multi-UAV);replanning
CARAVAN: Congestion Avoidance and Route Allocation Using Virtual Agent Negotiation,"Traffic congestion becomes a cascading phenomenon when vehicles from a road segment chaotically spill on to successive road segments. Such uncontrolled dispersion of vehicles can be avoided by evenly distributing vehicles along alternative routes. This paper proposes a practical multiagent-based approach, which is designed to achieve acceptable route allocation within a short time frame and with low communication overheads. In the proposed approach, which is called Congestion Avoidance and Route Allocation using Virtual Agent Negotiation (CARAVAN), vehicle agents (VAs) in the local vicinity communicate with each other before designated decision points (junctions) along their route. Cooperative route-allocation decisions are performed at these junctions. VAs use intervehicular communication to propagate key traffic information and undertake its distributed processing. Every VA exchanges its autonomously calculated route preference information to arrive at an initial allocation of routes. The allocation is improved using a number of successive virtual negotiation “deals.” The virtual nature of these deals requires no physical communication and, thereby, reduces communication requirements. In addition to the theory and concept, this paper presents the design and implementation methodology of CARAVAN, including experimental results for synthetic and real-world road networks. Results show that when compared against the shortest path algorithm for travel time improvements, CARAVAN offers 21%-43% gain (when traffic demand is below network capacity) and 13%-17% gain (when traffic demand exceeds network capacity), demonstrating its ability to regulate overall system traffic using local coordination strategies.",Cooperative systems;dynamic traffic assignment;multiagent systems (MAS);traffic congestion management
A Multi-agent Approach Toward the Security Analysis of the 802.11i Handshake Protocol,"Wireless mesh networks (WMNs) are now increasingly deployed because of their low up-front cost, easy network maintenance, robustness, and reliable self coverage. It is important to guarantee the security properties of the WMN to ensure a desired secure system. In this paper, we formally verify the authentication of a WMN. We start with translating a WMN into a multi-agent system (MAS), where each node represents an agent of the MAS. The purpose is to benefit from the existing state-of-the-art verification techniques applicable in the multi-agent domain. We then prove the authentication property of the WMN. Our contributions include: translating a wireless mesh network into a formal multi-agent framework, representing the authentication property as MAS's formal specification, and applying the strand system verification strategy to prove the correctness of MAS's authentication",
MDSM: Generalized multiagent coordination for demand side management,"One key challenge in creating a sustainable society is to make consumer demand adaptive to the supply of electricity. We propose a generalization for the multiagent coordination algorithm for partially-centralized demand side management. In this setting, a central unit buys the electricity for the whole group, while the individual agents make their own demand decisions, based on their private constraints and preferences. While the state-of-the-art algorithm achieves strong guarantees, i.e., efficiency, strict budget balance as well as weak incentive compatibility, the formulation requires a simple supply model with a 2-step increasing threshold price function. In this paper, we propose MDSM, a generalized formulation of the multiagent coordination algorithm and prove that it converges to the optimal solution for all convex piecewise linear cost functions. Further, we perform simulations based on real world consumption data to evaluate the scalability of the algorithm in respect to the number of thresholds. The results indicate that the convergence time of MDSM is not sensitive to the number of thresholds in the cost function. This means, the proposed algorithm could be used for a broader set of distributed scheduling problems.",
Distributed Pursuit-Evasion Game of Limited Perception USV Swarm Based on Multiagent Proximal Policy Optimization,"This article proposes a distributed capture strategy optimization method for the pursuit-evasion game involving multiple unmanned surface vehicles. Considering the limited perception range of each pursuer, a multiagent proximal policy optimization method combined with a novel velocity control mechanism is utilized to guide the pursuers in approaching the evader and form a dynamic encirclement. Moreover, to facilitate deep reinforcement learning (DRL) training, a bidirectional gated recurrent unit feature network is constructed to extract the fixed-length vector representations from the variable-length observation sequences. In terms of the policy training, by employing virtual barriers and curriculum learning techniques during the training process, the generalization capabilities and convergence speed of the policy have been further improved. Finally, our method is compared with the other DRL methods through the comparative simulation experiments and virtual reality scene testing based on the gazebo three dimensional physics engine, verifying its significant advantages in the policy convergence speed, capture efficiency, and generalization capabilities.",Curriculum learning;deep reinforcement learning (DRL);pursuit-evasion (PE) game;unmanned surface vehicle (USV) swarm
A Reactive Agent-Based Decision-Making System for SBCE,"Nowadays, manufactured products offer more and more personalization. This paradigm is in acceleration due to the emergence of mass customization proposed by industry 4.0. To cope with this demand, industry must design suitable products and adhere to a strict specification. Tools and process were proposed to manage product design, validation and manufacturing such as Set-Based Concurrent Engineering (SBCE). Project Manager in charge of this critical step is helped by metrics and indicators. However, visual aid, dynamic and adatative solution, capable to reply in real-time to a major project evolution does not exist. The aim of this paper is to present an approach for SBCE alternatives selection, based on the application of reactive multiagents systems. Multi-agents systems are an efficient approach for problem solving and decision making in dynamic context. The proposal is evaluated in simulation on drone design optimization.",MAS;SBCE;Decision-Making;Unmanned Aerial Vehicles;Quadcopter
Human-mobile agents partnerships in complex environment,"This article is devoted to explore the robotic and software support strategies based on a sample activity providing optimal inputs, namely a simulated human missions. This mission will be treated as a clean-sheet approach for operating multiple, diverse and adaptive agents in complex environments. Building upon existing state-of-the-art hardware, like mobile robots, astrobiological instruments and software architectures, results and experiences from previous missions involving the partners, high-fidelity analog field tests shall demonstrate the added value, potential and limitations of adaptive machines supporting humans in a challenging environment.",mobile robots;multiagent system;knowledge base;adaptive agent
An approach for testing mobile agents using the nets within nets paradigm,"Among all the different architectures being researched in the field of multi-agent systems, the mobile agent has shown to be one of the most challenging and most critical systems. With more applications being developed, there is a need to ensure large and complicated mobile agent systems are functioning correctly, with minimum or no errors. Moreover, the model-based testing technique has gained attention with the popularization of models in software design and development. Since the paradigm on nets within nets is well suited to express the dynamics of open mobile agents, it is retained as an abstract model from which abstract test cases are generated. Those test cases are then concretized and addressed to the system under test. The responses of the system under test are, finally, compared to the expected results derived from the abstract test model. As a case study, we modeled a packet world example on which different colored packets are scattered. Agents that live in this virtual world have to collect those packets and bring them to their right destination.",Mobile Agents;Testing;Nets within Nets;Reference Nets;Renew
A Tree-Structured Intelligence Entity Pool and Its Sharing among Ubiquitous Objects,"With the rapid advancing in electronics, VLSI, and nanotechnology, ubiquitous devices (u-objects) like mobile devices, sensing devices, RFID devices, IC cards, wireless devices, wireless wearable devices, etc. are getting more and more in number, smaller and smaller in size, and even invisible in form. In order to make them work without human involved and interaction, there is necessity of enabling them with intelligent, smart, or autonomic computing capabilities. Of course, intelligent function embedded is a straightforward approach. However, it may be difficult for the tiny devices to embed the intelligent computing capabilities due to their limited capacity and processing power. For a multiple intelligent agents system, it is not efficient to develop and maintain intelligent computing functions for each individual agent. Therefore, the idea is to design an intelligence entity sharing pool in which a requested intelligence entity can be dynamically composed from a number of atomic intelligence entities and complex intelligence entities residing in the intelligence entity pool and posted to virtual objects (v-object) in the v-object server for sharing by ubiquitous devices in the real world. This research is of three main phases: designing the intelligence entity sharing pool; mapping u-objects to virtual objects (v-objects); and developing a framework for intelligence entity sharing. This paper is mainly focused on describing the first two phases.",ubiquitous computing;intelligence entity;tree-structured knowledge representation;u-object;v-object
"A platform for the design, simulation and development of quadcopter multi-agent systems","Unmanned Aerial Vehicles (UAVs) are gaining the attention of researchers around the world. Recently researchers apply the multi-agent paradigm to such domain taking advantage of its research in cognition, deliberation, and mainly coordination mechanisms. The aim of our research is to contribute to the multiple quadcopter simulation area introducing a platform for the design, simulation, and development of quadcopter MultiAgent Systems (MAS). Specifically for this paper, we minutely discuss the proposed architecture and present the implemented prototype focusing our experiments on the scalability and the resource usage of it. The results demonstrate that the centralised perspective limits the scalability mainly when the physical engine is being used; also, we identify that the method responsible for the 3D update is the platform's bottleneck. After this work different type of studies in social interaction of quadcopters will follow up as well as the improvement of the proposed architecture, for instance, using a multi-threading approach.",Multi-Agent Systems;Symbiotic Simulation;Unmanned Aerial Vehicles
Mixing and memory: emergent cooperation in an information marketplace,"An information marketplace consists of a group of agents buying and selling information content and services. Self-interested agents may find it rational to cheat others in the market. The authors have modeled federations of digital libraries selling information to one another. In the model, cooperation emerges through endogenous incentives. They had hypothesized that a number of factors would encourage cooperation: greater familiarity with trading partners, more memory for modeling others, fewer initially misbehaving agents, lower rates of strategy exploration, smaller world sizes, and more rapidly evolving measures of the likelihood of other agents to cooperate. The simulations confirmed many of the hypotheses. However the benefits of a small world size are dependent on memory size, and the usefulness of rapidly evolving estimates of cooperation is dependent on the types of strategies employed by the agents. They suggest that it will become increasingly important to allow agents conceptually to carve their networked environment into subcommunities where familiarity and trust can emerge, as opposed to promoting indiscriminate interactions within a large society of digital agents.",
A Combined Reputation Model for Distributed System,"As more and more people enter into the virtual world based on the internet, reputation has become the key to punish the bad behaviors of people and encourage the good behaviors of them. How to evaluate effectively the reputation of the participators is the urgent problem which should be solved. The paper provides a combined reputation model TRUST for distributed environment. This model, according to the characteristics of internet, is based on the direct and indirect experience of service consumer to the service provider. It combines the merits of centralized evaluation and distributed evaluation through binding the centralized reputation and distributed reputation mechanism. Centralized reputation mechanism is used in communities; distributed reputation mechanism is used among communities. Simulating experiments prove this model can give service consumer more profit, thus adapting to the distributed system circumstance better.",
Multi-agent system based regional data grid,"Grids are increasingly being used in applications, one of which is e-learning. As most of business and academic institutions (universities) and training centres around the world have adopted this technology in order to create, deliver and manage their learning materials through the Web, the subject has become the focus of investigate. Still, collaboration between these institutions and centres is limited. Existing technologies such as grid, Web services and agents are promising better results. In this paper we support building our architecture Regionally Distributed Architecture for Dynamic e-Learning Environment (RDADeLE) by using agent technology (Multi-Agent System) using Java Agent DEvelopment Framework (JADE). By describing these agents in details, we prove that agents can be implemented to work well to extend the autonomy and interoperability for regional data grid.",Data grid;Regional grid;Multi-Agent System (MAS);JADE;E-learning;Intelligent;Autonomous;Distributed data grid;Learning Objects (LO);Search
Predictive Multi-Agent-Based Planning and Landing Controller for Reactive Dual-Arm Manipulation,"Future robots operating in fast-changing anthropomorphic environments need to be reactive, safe, flexible, and intuitively use both arms (comparable to humans) to handle task-space constrained manipulation scenarios. Furthermore, dynamic environments pose additional challenges for motion planning due to a continual requirement for validation and refinement of plans. This work addresses the issues with vector-field-based motion generation strategies, which are often prone to local-minima problems. We aim to bridge the gap between reactive solutions, global planning, and constrained cooperative (two-arm) manipulation in partially known surroundings. To this end, we introduce novel planning and real-time control strategies leveraging the geometry of the task space that are inherently coupled for seamless operation in dynamic scenarios. Our integrated multiagent global planning and control scheme explores controllable sets in the previously introduced cooperative dual task space and flexibly controls them by exploiting the redundancy of the high degree-of-freedom (DOF) system. The planning and control framework is extensively validated in complex, cluttered, and nonstationary simulation scenarios where our framework is able to complete constrained tasks in a reliable manner, whereas existing solutions fail. We also perform additional real-world experiments with a two-armed 14 DOF torque-controlled KoBo robot. Our rigorous simulation studies and real-world experiments reinforce the claim that the framework is able to run robustly within the inner loop of modern collaborative robots with vision feedback.",Collision avoidance;dual-arm manipulation;motion and path planning;reactive and sensor-based planning
Planning agents in JAMES,"Testing is an obligatory step in developing multiagent systems. For testing multiagent systems in virtual, dynamic environments, simulation systems are required that support a modular, declarative construction of experimental frames, that facilitate the embedding of a variety of agent architectures and that allow an efficient parallel, distributed execution. We introduce the system JAMES (a Java based agent modeling environment for simulation). In JAMES, agents and their dynamic environment are modeled as reflective, time-triggered state automata. Its possibilities to compose experimental frames based on predefined components, to express temporal interdependencies, to capture the phenomenon of proactiveness and reflectivity of agents are illuminated by experiments with planning agents. The underlying planning system is a general-purpose system, about which no empirical results exist besides traditional static benchmark tests. We analyze the interplay between heuristics for selecting goals, viewing range, commitment strategies, explorativeness, and trust in the persistence of the world and uncover properties of the the agent, the planning engine, and the chosen test scenario: TILEWORLD.",
A multi-robot platform for mobile robots — A novel evaluation and development approach with multi-agent technology,"In the field of robotics, typical, single-robot systems encounter limits when executing complex tasks. Todays systems often lack flexibility and inter-operability, especially when interaction between participants is necessary. Nevertheless, well developed systems for robotics and for the cognitive and distributive domain are available. What is missing is the common link between these two domains. This work deals with the foundations and methods of a middle layer that joins a multi-agent system with a multi-robot system in a generic way. A prototype system consisting of a multiagent system, a multi-robot system and a middle layer will be presented and evaluated. Its purpose is to combine highlevel cognitive models and information distribution with robot-focused abilities, such as navigation and reactive behavior based artificial intelligence. This enables the assignment of various scenarios to a team of mobile robots.",mutli-agent system;mutli-robot system;mixed reality;distributed architectures;sensor fusion;intelligent systems;middle layer
AI-Enabled Network-Functions Virtualization and Software-Defined Architectures for Customized Statistical QoS Over 6G Massive MIMO Mobile Wireless Networks,"With the rapid deployments of the fifth generation (5G) mobile wireless networks, the shift from the 5G to the sixth generation (6G) mobile wireless networks has attracted tremendous research attention around the world. Featuring with the explosively increasing multimedia-traffics with very diverse services requirements, the 6G mobile wireless networks need to provide the customized services with heterogeneous types of quality of service (QoS) guarantees. However, how to efficiently support these customized services with heterogeneous QoS provisioning for 6G wireless networks has imposed many new challenges not encountered before. To conquer these difficulties, in this article we propose the artificial intelligence (AI)-enabled integration of massive multiple-input-multiple-output (massive-MIMO) techniques with network functions virtualization (NFV) and software-defined network (SDN) architectures to support the customized services over the 6G mobile wireless networks. Specifically, we develop the AI-enabled network architectural schemes which efficiently integrate three 6G-candidate techniques - massive-MIMO, NFV, and SDN - to significantly improve key performances of heterogeneous statistical QoS provisioning in terms of effective capacity. We apply the massive MIMO transmission to substantially improve the channel throughput. Our NFV-based schemes abstract and slice the physical infrastructure and wireless resources in network data plane into several virtualized networks and obtain the optimal service delivery path with the maximum effective capacity among virtualized networks. Also, we develop a set of AI-enabled techniques including multiagent AI-plane architectures, edge-Al frameworks, and federated learning mechanisms for efficiently implementing our developed massive-MIMO-NFV-SDN integrated schemes. Collaborating with our developed platform and techniques, our multi-agent AI-plane based SDN controller coordinates the network nodes and resources allocations for each virtualized network. Our conducted extensive simulations validate and evaluate our developed massive-MIMO-NFV-SDN integrated architectures using AI-techniques, showing that they can efficiently support the customized statistical delay-bounded QoS provisioning over 6G mobile wireless networks.",
Nowhere to Go: Benchmarking Multirobot Collaboration in Target Trapping Environment,"Collaboration is one of the most important factors in multirobot systems. Considering certain real-world applications and to further promote its development, we propose a new benchmark to evaluate multirobot collaboration in target trapping environment (T2E). In T2E, two kinds of robots (called captor robot and target robot) share the same space. The captors aim to catch the target collaboratively, while the target will try to escape from the trap. Both the trapping and escaping process can use the environment layout to help achieve the corresponding objective, which requires high collaboration between robots and the utilization of the environment. For the benchmark, we present and evaluate multiple learning-based baselines in T2E, and provide insights into regimes of multirobot collaboration. We also make our benchmark publicly available and encourage researchers from related robotics disciplines to propose, evaluate, and compare their solutions in this benchmark.",Multiagent reinforcement learning (MARL);multirobot system;multirobot target trapping
MADRL-Based Joint Edge Caching and Bitrate Selection for Multicategory 360° Video Streaming,"360° video streaming has gained increasing attraction in the current popular virtual reality, AR, and MR applications, which can provide users with an immersive experience. In tile-based 360° video streaming, edge caching and bitrate selection strategies are jointly designed to improve users’ Quality of Experience (QoE), which incorporates video quality and rebuffer. However, the existing QoE-driven approaches use a unified QoE function to guide the decisions of edge caching and bitrate selection, which neglect the impact of video quality and rebuffer on different categories of 360° videos, thus failing to provide high-average QoE for users. In this article, we propose a multiagent deep-reinforcement-learning-based joint edge caching and bitrate selection strategy for multicategory 360° video streaming to improve users’ average QoE. The key idea is to employ different edge caching and bitrate selection strategies for different video categories to enable fine-grained performance optimization. Based on multicategory 360° video streaming, we first model a joint edge caching and bitrate selection problem as a multiagent cooperative Markov decision process with the goal of maximizing users’ average QoE. Next, an Field-of-View-aware multiagent soft actor–critic (FA-MASAC) algorithm is designed to help agents collaboratively learn optimal edge caching and bitrate selection decisions in a distributed way, in which each video category is treated as an agent. Finally, experimental results on real-world data sets show that our proposed strategy can greatly benefit users’ average QoE compared to existing strategies.",Bitrate selection;edge caching;multiagent deep reinforcement learning (MADRL);multicategory 360° video streaming;Quality of Experience (QoE)
Toward Verifiable Real-Time Obstacle Motion Prediction for Dynamic Collision Avoidance,"Next generation Unmanned Aerial Vehicles (UAVs) must reliably avoid moving obstacles. Existing dynamic collision avoidance methods are effective where obstacle trajectories are linear or known, but such restrictions are not accurate to many real-world UAV applications. We propose an efficient method of predicting an obstacle's motion based only on recent observations, via online training of an LSTM neural network. Given such predictions, we define a Nonlinear Probabilistic Velocity Obstacle (NPVO), which can be used select a velocity that is collision free with a given probability. We take a step towards formal verification of our approach, using statistical model checking to approximate the probability that our system will mispredict an obstacle's motion. Given such a probability, we prove upper bounds on the probability of collision in multiagent and reciprocal collision avoidance scenarios. Furthermore, we demonstrate in simulation that our method avoids collisions where state-of-the-art methods fail.",
A Multiagent Federated Reinforcement Learning Approach for Plug-In Electric Vehicle Fleet Charging Coordination in a Residential Community,"The increasing penetration of distributed renewable energy and electric vehicles (EV) in local microgrids/residential-community has brought a great challenge to balancing system stability and economic benefits. This paper proposes a decentralized framework based on an efficient federated deep reinforcement learning method for plug-in electric vehicle (PEV) fleet charging management in a residential community, which is equipped with a photovoltaic and battery energy storage system and connected to a local transformer. Firstly, the framework of PEV charging management is described as a virtual EV charging station coordinating charging tasks through sharing public information with distributed agents. Then, an individual preference model of PEV is developed considering heterogenous PEV charging anxiety, battery degradation, and collective penalty. Subsequently, we propose an attention-weighted federated soft-actor-critic method to efficiently seek the co-ordinational scheduling of the PEV fleet charging in a distributed way, where scalability and privacy protection can be ensured with attention-based information sharing. Finally, a real-world case study is conducted to validate the effectiveness and feasibility of the proposed approach.",Plug-in electric vehicles;residential community;coordination strategy;federated deep reinforcement learning
Communication efficiency in multi-agent systems,"Despite the growing number of multi-agent software systems, relatively few physical systems have adopted multi-agent systems technology. Agents that interact with a dynamic physical environment have requirements not shared by virtual agents, including the need to transfer information about the world and their interaction with it. The agent communication languages proven successful in software based multi-agent systems incur overheads that make them impractical or infeasible for the transfer of low-level data. Instead, real world systems typically employ application specific protocols to transfer video, audio, sensory, or telemetry data. These protocols lack the transparency and portability of formal agent communication languages and consequently are limited in their scalability. We propose augmenting the capabilities of current multi-agent systems to provide for the efficient transfer of low-level information, by allowing backchannels of communication between agents with flexible protocols in a carefully principled way. We show that this extension can yield significant performance increases in communication efficiency and discuss the benefits of incorporating backchannels into a search a rescue robot system.",
